"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
2906646,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
2906722,72,8,0,0,0,0,1,4,5,9,7,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2906798,20,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2906880,78,8,0,0,0,12,8,17,30,47,15,"No",0,0.33,0.55,0,"No","No","No","Yes","No","No"
2906952,8,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2907011,68,8,0,0,0,0,1,6,10,22,3,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2907218,31,8,8,84,84,84,12,39,69,127,7,"No",0,0.9,0.92,0,"No","No","No","Yes","No","No"
2907370,114,10,2,124,185,246,27,89,186,296,37,"No",0,0.77,0.84,0,"No","No","No","Yes","No","No"
2907441,14,8,0,17,33,49,1,11,26,41,0,"No",0,0.68,0.49,0,"No","No","Yes","Yes","No","No"
2907538,12,2,0,0,4,8,13,25,40,48,2,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2907597,633,52,0,0,0,0,0,0,0,2,12,"No",0,0.18,0.09,0,"Yes","No","No","No","No","No"
2908110,7707,8,242,198,198,198,485,1621,3611,5522,297,"No",0,0.92,0.94,0,"No","No","No","Yes","No","No"
2908447,10,8,0,0,0,0,0,0,1,1,0,"No",0,0.82,0.84,0,"No","No","No","Yes","No","No"
2908651,7,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"Yes","No","No","Yes","No","No"
2908870,13,12,7,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2909399,13,2,0,0,0,4,4,8,14,19,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2909449,410,8,0,342,668,892,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2909623,30,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.93,0,"Yes","No","No","Yes","No","No"
2909655,0,4,0,0,0,0,0,0,0,0,0,"No",0,0.55,0.66,0,"No","No","Yes","Yes","No","No"
2909708,97,12,0,0,0,0,1,4,8,14,6,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2910446,20,2,0,0,0,0,0,0,0,0,1,"No",0,0.4,0.29,0,"Yes","No","No","Yes","No","No"
2910453,0,2,0,29,42,51,0,0,1,1,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2910455,58,,0,0,0,0,1,5,14,22,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2910992,13,4,0,10,10,20,2,8,18,31,1,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2911117,9,8,0,0,1,3,0,2,5,10,1,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2911279,26,4,0,0,0,0,0,1,1,6,1,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
2911287,10,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2911589,0,2,0,9,17,17,0,0,0,0,0,"No",0,0.07,0.19,0,"No","No","No","Yes","No","No"
2911761,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2912038,13,52,0,0,0,0,3,5,11,25,0,"No",0,0.83,0.92,0,"Yes","No","No","Yes","No","No"
2912402,67,2,0,0,0,0,0,1,1,1,1,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2912414,807,8,0,0,0,0,0,0,10,18,0,"No",0,0.63,0.76,0,"No","No","No","Yes","No","No"
2912489,33,8,1,8,32,56,2,17,51,72,0,"No",0,0.57,0.59,0,"No","No","No","Yes","No","No"
2912718,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2912833,14,,0,0,0,0,0,0,0,1,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2912875,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2913091,2,10,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2913618,1013,4,0,0,0,0,64,144,195,272,32,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2913876,1,10,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","Yes","Yes","No","No"
2914149,10,2,0,0,0,0,0,0,1,1,0,"No",0,0.83,0.86,0,"No","No","No","Yes","No","No"
2915098,3,4,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.91,0,"No","No","No","Yes","No","No"
2915196,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2915245,38,8,3,76,141,193,18,71,127,202,21,"No",0,0.77,0.76,0,"No","No","No","Yes","No","No"
2915658,15,8,0,0,0,0,0,1,1,2,0,"No",0,0.99,0.99,0,"Yes","No","Yes","Yes","No","No"
2916264,10,2,0,0,0,0,1,1,1,1,0,"No",0,0.21,0.34,0,"No","No","No","Yes","No","No"
2916363,1905,12,0,0,0,0,0,0,1,1,1,"No",0,0.77,0.73,0,"No","No","No","Yes","No","No"
2916560,10,9,0,0,0,0,1,1,1,1,0,"No",0,0.94,0.83,0,"Yes","No","No","Yes","No","No"
2916821,3,8,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.64,0,"No","No","Yes","Yes","No","No"
2917077,3176,8,0,0,0,0,1,3,8,13,3,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2917381,9,2,0,104,104,104,91,91,91,91,0,"No",0,0.76,0.81,1,"Yes","No","No","Yes","No","No"
2917799,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2917805,4,8,0,0,0,0,1,1,1,1,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2918228,1,8,0,5,7,11,0,4,6,10,3,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2918321,8,2,12,24,48,84,11,35,69,106,0,"No",0,0.9,0.95,0,"No","No","No","Yes","No","No"
2918638,343,,0,0,0,0,3,5,13,19,2,"No",0,-99.0,-99.0,0,"Yes","No","Yes","Yes","No","No"
2918723,22,8,0,0,0,4,1,5,10,17,0,"No",0,0.61,0.62,0,"No","No","No","Yes","No","No"
2918832,9,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2919234,2,9,0,3,3,4,1,2,3,6,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2920036,1,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.66,0,"No","No","Yes","Yes","No","No"
2920283,13,12,3,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2920403,14,2,2,2,6,10,2,8,15,23,2,"No",0,0.75,0.75,0,"No","No","No","Yes","No","No"
2920563,85,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2920701,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2920850,10,2,0,0,0,0,0,0,0,1,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2921363,208,8,4,0,0,0,9,33,61,94,21,"No",0,0.95,0.95,0,"No","No","No","Yes","No","No"
2921425,33,8,0,0,0,0,1,1,2,3,0,"No",0,0.82,0.84,0,"No","No","No","Yes","No","No"
2921766,0,2,0,12,24,24,3,5,7,11,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2921883,368,8,33,557,557,1111,110,344,708,1094,130,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2922048,226,8,0,0,0,0,8,23,40,62,2,"No",0,0.8,0.86,0,"No","No","Yes","Yes","No","No"
2922190,30,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2922386,0,8,0,5,7,10,1,4,5,7,0,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2922507,95,8,21,0,62,144,25,85,148,227,14,"No",0,0.07,0.17,0,"No","No","No","Yes","No","No"
2922689,0,8,0,0,0,0,0,0,0,0,1,"No",0,0.53,0.54,0,"No","No","Yes","No","No","No"
2923023,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2923625,34,4,0,0,3,12,3,10,15,25,0,"No",0,1.0,1.0,0,"Yes","No","Yes","Yes","No","No"
2924011,58,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2924169,522,8,30,160,560,880,76,364,946,1504,97,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2924293,2,8,5,11,20,33,0,10,13,19,1,"No",0,0.54,0.71,0,"No","No","No","Yes","No","No"
2924484,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2924720,147,8,78,78,78,78,20,54,111,167,39,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
2924838,7,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2924860,0,8,0,4,4,4,0,0,1,1,1,"No",0,0.37,0.34,0,"No","No","Yes","Yes","No","No"
2925021,10,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2925455,86,,0,0,0,0,0,3,6,13,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2925586,4,12,0,0,0,0,0,0,0,0,2,"No",0,0.56,0.58,0,"No","No","No","Yes","No","No"
2925924,8232,9,47,0,0,0,75,459,871,1517,86,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2926142,10,8,0,12,23,34,3,9,17,24,0,"No",0,0.53,0.52,0,"No","No","No","Yes","No","No"
2926397,29,2,0,0,0,0,0,1,7,8,0,"No",0,0.93,0.87,0,"No","No","Yes","Yes","No","No"
2926415,95,8,38,36,36,72,19,35,67,93,23,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2926474,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","No"
2926551,19,8,0,0,0,0,0,0,0,0,0,"No",0,0.15,0.1,0,"No","No","No","Yes","No","No"
2926573,41,8,0,15,45,85,3,21,42,52,0,"No",0,0.73,0.7,0,"No","No","No","Yes","No","No"
2926903,22,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2927142,241,8,0,0,0,0,3,3,8,15,2,"No",0,-99.0,1.0,0,"No","No","No","Yes","No","No"
2927203,37,,0,0,0,0,0,1,1,1,2,"No",0,-99.0,-99.0,0,"Yes","No","Yes","Yes","No","No"
2927440,195,8,0,216,433,619,112,262,448,674,39,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2927696,129,8,15,32,129,204,25,93,245,400,39,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2927755,0,2,0,9,45,45,0,0,0,0,0,"No",0,0.88,0.83,0,"Yes","No","No","Yes","No","No"
2928066,0,8,4,7,11,17,3,8,14,20,0,"No",0,0.94,0.96,0,"No","No","No","Yes","No","No"
2928235,961,8,315,2715,4950,7535,810,2338,3846,5560,434,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2928276,89,8,8,96,192,240,23,70,128,218,39,"No",0,0.84,0.86,0,"No","No","No","Yes","No","No"
2928513,54,2,0,0,0,0,0,0,0,2,0,"No",0,-99.0,-99.0,0,"No","No","Yes","Yes","No","No"
2929016,126,2,0,0,0,0,15,32,68,107,19,"No",0,0.94,0.96,0,"No","No","No","Yes","No","No"
2929425,3,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2930095,3,8,0,0,0,0,0,0,0,0,1,"No",0,0.84,0.8,0,"Yes","No","No","Yes","No","No"
2930293,10,8,0,0,0,2,2,3,10,11,2,"No",0,0.68,0.49,0,"No","No","No","Yes","No","No"
2930325,0,4,11,4,4,4,0,0,0,0,0,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
2930373,28,8,0,0,0,0,0,0,0,1,0,"No",0,0.96,0.96,0,"No","No","Yes","Yes","No","No"
2930690,20,9,0,10,10,20,0,10,10,20,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2930745,5,8,0,0,0,0,0,0,0,0,1,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
2931051,86,8,95,196,350,525,69,208,435,619,50,"No",0,0.77,0.86,0,"No","No","No","Yes","No","No"
2931253,3,8,0,0,0,0,0,0,0,0,0,"No",0,0.15,0.1,0,"No","No","Yes","Yes","No","No"
2931508,2,2,0,3,6,7,0,0,0,0,0,"No",0,0.37,0.34,0,"Yes","No","No","Yes","No","No"
2931686,135,8,0,0,0,0,0,0,0,0,0,"No",0,0.87,0.92,0,"No","No","No","Yes","No","No"
2931807,120,2,0,0,0,0,0,0,0,0,1,"No",0,0.36,0.13,0,"Yes","No","No","Yes","No","No"
2931845,49,8,0,0,0,0,0,0,1,1,1,"No",0,0.45,0.43,0,"No","No","Yes","Yes","No","No"
2932003,16,8,0,13,13,22,9,25,52,76,6,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2932186,4,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2932253,30,4,0,0,0,0,2,4,4,5,1,"No",0,0.91,0.84,0,"Yes","No","No","Yes","No","No"
2932416,7,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2932774,18,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2932969,3,8,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2933082,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2933241,7,3,0,0,0,0,0,0,0,0,1,"No",0,0.95,0.94,0,"No","No","No","Yes","No","No"
2933318,20,8,0,0,0,0,0,0,0,0,2,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2933729,220,8,0,450,450,450,0,0,0,0,0,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2934274,45,10,0,0,0,0,1,2,4,10,2,"No",0,0.77,0.84,0,"No","No","No","Yes","No","No"
2934328,25,2,0,0,0,0,3,6,7,11,1,"No",0,0.9,0.81,0,"No","No","No","Yes","No","No"
2935285,43,4,0,3,15,27,5,17,27,28,1,"No",0,0.73,0.78,0,"No","No","Yes","Yes","No","No"
2935299,21,3,0,5,5,5,2,2,2,2,1,"No",0,0.94,0.96,0,"Yes","No","No","Yes","No","No"
3111751,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.77,0,"No","No","Yes","Yes","No","No"
2935658,24,8,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.96,0,"No","No","No","No","No","No"
2935893,4,8,0,1,3,6,0,4,4,4,0,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
2936045,11,8,0,0,0,0,0,0,0,0,0,"No",0,0.15,0.1,0,"No","No","No","Yes","No","No"
2936267,5,2,0,0,0,1,0,1,1,3,0,"No",0,0.54,0.56,0,"Yes","No","No","Yes","No","No"
2936302,13,8,0,643,643,643,5,20,44,61,0,"No",0,0.5,0.52,0,"Yes","No","No","No","No","No"
2936345,1047,4,13,0,0,360,93,274,763,1096,121,"No",0,0.98,0.96,0,"No","No","No","Yes","No","No"
2936781,803,8,0,0,0,0,9,33,53,91,21,"No",0,0.35,0.68,0,"Yes","No","No","Yes","No","No"
2936952,54,2,9,65,98,156,13,48,102,149,25,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2936975,578,8,0,0,0,0,0,0,0,0,0,"No",0,0.8,0.84,0,"No","No","No","Yes","No","No"
2937271,35,4,0,0,0,0,0,4,8,12,2,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2937346,0,8,0,0,0,0,3,6,8,12,0,"No",0,0.66,0.67,0,"Yes","No","No","Yes","No","No"
2937549,83,8,16,18,74,158,19,81,147,219,21,"No",0,0.88,0.84,0,"No","No","No","Yes","No","No"
2937781,5,10,0,7,14,24,5,8,13,18,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2937851,6,10,0,0,0,0,0,1,1,2,2,"No",0,0.77,0.84,0,"Yes","No","No","Yes","No","No"
2937912,1,9,0,7,7,7,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","Yes","Yes","No","No"
2938257,0,8,8,48,83,118,7,23,47,79,12,"No",0,0.93,0.95,1,"No","No","No","Yes","No","No"
2938302,12,9,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.83,0,"No","No","No","Yes","No","No"
2938400,175,,0,0,0,0,2,25,48,56,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2939099,3,8,0,1,3,4,0,2,2,3,0,"No",0,0.56,0.68,0,"No","No","No","Yes","No","No"
2939341,152,16,0,0,0,0,0,1,1,3,1,"No",0,0.96,0.93,0,"No","No","No","Yes","No","No"
2939386,5220,13,40,0,0,0,582,1275,2100,2873,149,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2939446,13,,0,0,0,0,0,0,0,0,2,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2939483,67,8,4,50,50,50,7,20,44,66,18,"No",0,0.97,0.95,0,"No","No","No","Yes","No","No"
2939621,286,8,0,0,0,0,5,10,17,24,6,"No",0,0.83,0.83,0,"No","No","No","Yes","No","No"
2939735,13,8,0,0,0,0,0,0,0,0,0,"No",0,0.93,0.87,0,"No","No","No","Yes","No","No"
2939821,10,2,0,0,0,0,0,0,1,3,0,"No",0,0.97,0.93,0,"No","No","No","Yes","No","No"
2939992,5,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"Yes","No","No","Yes","No","No"
2940168,20,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2940252,94,2,0,0,0,0,18,42,82,112,2,"No",0,0.4,0.63,0,"No","No","No","Yes","No","No"
2940401,13,9,0,0,0,0,1,7,12,18,1,"No",0,0.95,0.89,0,"Yes","No","No","Yes","No","No"
2940407,40,8,0,0,0,20,2,12,17,43,5,"No",0,0.66,0.6,0,"No","No","Yes","Yes","No","No"
2940668,59,8,26,60,88,144,19,66,133,183,15,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2940827,7,12,0,0,0,0,0,1,2,4,0,"No",0,0.92,0.94,0,"No","No","No","Yes","No","No"
2940950,2,8,0,0,0,0,0,0,0,1,1,"No",0,0.7,0.73,0,"No","No","No","Yes","No","No"
2941730,162,8,0,0,0,0,0,0,0,2,2,"No",0,0.26,0.37,0,"No","No","No","Yes","No","No"
2941744,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2941998,145,4,0,0,0,0,0,1,2,3,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2942044,4,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","Yes","Yes","No","No"
2942642,4,2,0,0,0,0,0,0,0,0,0,"No",0,0.86,0.77,0,"No","No","No","Yes","No","No"
2943357,2,8,0,0,0,0,0,0,1,1,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2943456,37,2,0,0,0,0,0,2,7,8,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2943551,9,2,0,0,0,0,0,2,2,4,0,"No",0,0.79,0.87,0,"No","No","No","Yes","No","No"
2943865,0,8,0,20,20,20,0,0,0,0,0,"No",0,0.91,0.95,0,"No","No","No","Yes","No","No"
2944095,6,4,0,0,0,1,0,1,1,1,1,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
2944376,3,12,0,1,3,5,0,2,5,5,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","No"
2944380,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.94,0,"No","No","No","Yes","No","No"
2944507,3,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2944675,2,8,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.52,0,"Yes","No","No","Yes","No","No"
2945196,21396,12,17,0,0,0,79,4355,7545,7760,658,"No",0,0.85,0.83,0,"No","No","No","Yes","No","No"
2945415,266,8,0,0,0,0,7,24,48,59,0,"No",0,0.81,0.78,0,"No","No","No","Yes","No","No"
2945464,10,8,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.84,0,"No","No","No","Yes","No","No"
2945744,551,12,0,0,0,0,7,13,32,77,22,"No",0,-99.0,-99.0,0,"No","No","No","No","No","No"
2946062,4177,8,0,0,0,0,25,58,120,161,3,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2946143,27,12,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
2946219,60,2,0,0,0,0,0,1,1,2,0,"No",0,0.83,0.69,0,"No","No","No","Yes","No","No"
2946407,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2947574,9,2,0,0,0,0,0,0,0,0,0,"No",0,1.0,1.0,0,"Yes","No","No","Yes","No","No"
2947609,0,9,0,2,2,2,0,0,0,0,0,"No",0,0.94,0.83,0,"No","No","No","Yes","No","No"
2947631,7,4,0,0,0,0,0,0,0,0,0,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
2947940,575,10,326,0,0,600,53,364,591,1048,87,"No",0,1.0,0.93,0,"No","No","No","Yes","No","No"
2948234,29,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.91,0,"No","No","No","Yes","No","No"
2948442,141,8,0,0,0,0,33,41,79,120,0,"No",0,0.91,0.94,0,"No","No","No","Yes","No","No"
2948970,1,8,0,0,0,0,0,0,0,0,0,"No",0,0.87,0.88,0,"Yes","No","No","Yes","No","No"
2949118,0,12,1,2,2,3,0,1,2,3,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2949274,4,2,0,0,4,9,0,5,8,11,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2949398,2,2,1,2,4,6,1,2,7,9,1,"No",0,0.64,0.5,0,"No","No","No","Yes","No","No"
2949464,5,2,0,2,6,10,0,3,3,3,0,"No",0,0.94,0.96,0,"No","No","No","Yes","No","No"
2949600,5,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2949897,14,8,0,0,0,0,1,1,1,2,0,"No",0,0.84,0.82,0,"No","No","No","Yes","No","No"
2950176,50,8,7,0,0,0,2,8,12,13,34,"No",0,0.08,0.08,0,"No","No","No","Yes","No","No"
2950254,4,8,0,1,3,5,0,1,6,7,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2950268,6,9,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2950281,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2950303,3,8,0,0,0,0,0,0,1,1,1,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2950791,9,8,0,0,0,0,0,0,0,0,1,"No",0,0.4,0.54,0,"No","No","Yes","Yes","No","No"
2950863,390,8,46,455,815,1085,162,466,1065,1695,57,"No",0,0.0,0.0,0,"No","No","No","Yes","No","No"
2951111,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.92,0,"No","No","No","Yes","No","No"
2951288,2,12,0,3,6,6,0,0,0,0,0,"No",0,0.73,0.79,0,"Yes","No","No","Yes","No","No"
2951428,15,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2951573,0,52,0,0,0,0,5,13,21,32,1,"No",0,0.95,0.92,0,"Yes","No","No","Yes","No","No"
2951584,40,12,2,24,48,72,7,22,50,73,35,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2951743,62,2,13,13,40,67,5,32,65,93,26,"No",0,0.85,0.8,0,"No","No","No","Yes","No","No"
2951906,142,8,0,252,252,252,0,0,0,0,0,"No",0,0.66,0.66,0,"No","No","No","Yes","No","No"
2951981,3,9,0,0,0,0,0,0,0,2,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2951998,2,12,0,0,0,0,0,0,0,1,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2952058,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2952119,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2952217,2,8,0,0,0,0,0,0,1,2,0,"No",0,0.85,0.64,0,"No","No","No","Yes","No","No"
2952333,14,4,0,0,0,0,0,0,0,0,0,"No",0,0.22,0.21,0,"Yes","No","No","Yes","No","No"
2952580,8,8,0,0,0,0,0,1,2,3,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2952901,9,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2953115,132,8,0,216,342,468,47,141,295,461,89,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2953372,89,4,0,0,0,0,3,11,22,38,1,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2953423,10,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2953538,8,2,0,0,0,2,0,3,4,7,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2953626,6,8,0,25,35,35,9,22,37,57,2,"No",0,0.83,0.91,0,"No","No","No","Yes","No","No"
2953764,10,8,0,0,0,0,0,0,1,1,0,"No",0,0.18,0.33,0,"No","No","No","Yes","No","No"
2954055,72,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2954214,-5,2,43,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,5,"Yes","No","No","Yes","No","No"
2954752,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2954977,10803,8,1868,17294,35069,53598,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2955384,60,8,36,27,54,54,17,37,69,106,21,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2955458,2,8,0,0,1,1,0,1,1,3,0,"No",0,0.13,0.17,0,"No","No","No","Yes","No","No"
2955641,8877,8,2,0,0,0,18,64,114,202,34,"No",0,0.95,0.77,0,"No","No","No","Yes","No","No"
2955788,5,2,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2955882,166,4,1,0,100,200,22,104,177,235,34,"No",0,0.63,0.76,0,"No","No","No","Yes","No","No"
2956035,5,8,0,0,0,1,0,2,2,5,1,"No",0,0.85,0.64,0,"No","No","No","Yes","No","No"
2956137,94,2,0,0,0,0,17,49,275,275,4,"No",0,0.84,0.55,0,"Yes","No","No","Yes","No","No"
