date,month,day,year,maxTemp,meanTemp,minTemp
1/17/07,1,17,2007,22,16,9
1/18/07,1,18,2007,30,29,27
1/19/07,1,19,2007,27,23,18
1/20/07,1,20,2007,27,19,10
1/21/07,1,21,2007,29,28,26
1/22/07,1,22,2007,31,28,25
1/23/07,1,23,2007,26,24,22
1/24/07,1,24,2007,28,25,22
1/25/07,1,25,2007,24,20,15
1/26/07,1,26,2007,43,32,20
1/27/07,1,27,2007,34,25,15
1/28/07,1,28,2007,24,16,7
1/29/07,1,29,2007,22,16,9
1/30/07,1,30,2007,18,13,7
1/31/07,1,31,2007,20,12,3
2/1/07,2,1,2007,24,18,11
2/2/07,2,2,2007,12,9,6
2/3/07,2,3,2007,11,3,-6
2/4/07,2,4,2007,2,-2,-6
2/5/07,2,5,2007,5,-2,-10
2/6/07,2,6,2007,10,3,-5
2/7/07,2,7,2007,11,5,-2
2/8/07,2,8,2007,11,4,-4
2/9/07,2,9,2007,17,10,2
2/10/07,2,10,2007,13,6,-1
2/11/07,2,11,2007,27,16,5
2/12/07,2,12,2007,31,28,25
2/13/07,2,13,2007,27,21,15
2/14/07,2,14,2007,21,14,7
2/15/07,2,15,2007,14,8,2
2/16/07,2,16,2007,19,8,-4
2/17/07,2,17,2007,26,21,16
2/18/07,2,18,2007,22,17,11
2/19/07,2,19,2007,42,28,13
2/20/07,2,20,2007,45,38,30
2/21/07,2,21,2007,48,36,23
2/22/07,2,22,2007,40,34,27
2/23/07,2,23,2007,33,28,23
2/24/07,2,24,2007,32,29,26
2/25/07,2,25,2007,38,35,31
2/26/07,2,26,2007,34,32,30
2/27/07,2,27,2007,33,31,29
2/28/07,2,28,2007,35,32,28
3/1/07,3,1,2007,45,39,32
3/2/07,3,2,2007,32,29,25
3/3/07,3,3,2007,27,24,20
3/4/07,3,4,2007,31,23,14
3/5/07,3,5,2007,33,26,19
3/6/07,3,6,2007,24,20,16
3/7/07,3,7,2007,28,25,21
3/8/07,3,8,2007,40,27,13
3/9/07,3,9,2007,56,42,28
3/10/07,3,10,2007,51,41,30
3/11/07,3,11,2007,54,41,28
3/12/07,3,12,2007,63,50,36
3/13/07,3,13,2007,73,61,48
3/14/07,3,14,2007,61,48,35
3/15/07,3,15,2007,38,33,28
3/16/07,3,16,2007,39,32,25
3/17/07,3,17,2007,39,32,24
3/18/07,3,18,2007,47,34,21
3/19/07,3,19,2007,61,49,36
3/20/07,3,20,2007,43,37,30
3/21/07,3,21,2007,67,52,37
3/22/07,3,22,2007,64,54,44
3/23/07,3,23,2007,52,48,44
3/24/07,3,24,2007,64,58,52
3/25/07,3,25,2007,79,64,48
3/26/07,3,26,2007,79,71,63
3/27/07,3,27,2007,73,59,45
3/28/07,3,28,2007,50,47,44
3/29/07,3,29,2007,60,53,46
3/30/07,3,30,2007,55,51,46
3/31/07,3,31,2007,63,54,45
4/1/07,4,1,2007,61,54,46
4/2/07,4,2,2007,61,51,41
4/3/07,4,3,2007,70,53,35
4/4/07,4,4,2007,35,32,28
4/5/07,4,5,2007,40,34,27
4/6/07,4,6,2007,36,30,23
4/7/07,4,7,2007,32,27,22
4/8/07,4,8,2007,40,34,28
4/9/07,4,9,2007,43,36,29
4/10/07,4,10,2007,52,39,26
4/11/07,4,11,2007,43,38,33
4/12/07,4,12,2007,38,36,33
4/13/07,4,13,2007,51,42,32
4/14/07,4,14,2007,49,42,35
4/15/07,4,15,2007,58,44,29
4/16/07,4,16,2007,62,47,32
4/17/07,4,17,2007,70,53,36
4/18/07,4,18,2007,50,45,39
4/19/07,4,19,2007,58,50,41
4/20/07,4,20,2007,68,53,38
4/21/07,4,21,2007,77,60,43
4/22/07,4,22,2007,83,68,52
4/23/07,4,23,2007,70,61,51
4/24/07,4,24,2007,68,56,44
4/25/07,4,25,2007,49,47,45
4/26/07,4,26,2007,56,51,45
4/27/07,4,27,2007,53,48,43
4/28/07,4,28,2007,73,56,39
4/29/07,4,29,2007,82,64,45
4/30/07,4,30,2007,67,59,51
5/1/07,5,1,2007,83,67,50
5/2/07,5,2,2007,59,51,42
5/3/07,5,3,2007,66,56,46
5/4/07,5,4,2007,66,58,49
5/5/07,5,5,2007,66,60,53
5/6/07,5,6,2007,68,59,49
5/7/07,5,7,2007,83,65,47
5/8/07,5,8,2007,82,68,54
5/9/07,5,9,2007,77,69,61
5/10/07,5,10,2007,84,70,56
5/11/07,5,11,2007,70,61,51
5/12/07,5,12,2007,64,55,46
5/13/07,5,13,2007,69,56,43
5/14/07,5,14,2007,90,73,56
5/15/07,5,15,2007,80,69,57
5/16/07,5,16,2007,66,55,44
5/17/07,5,17,2007,62,53,43
5/18/07,5,18,2007,71,57,42
5/19/07,5,19,2007,80,68,56
5/20/07,5,20,2007,69,56,43
5/21/07,5,21,2007,80,62,44
5/22/07,5,22,2007,87,71,55
5/23/07,5,23,2007,89,75,60
5/24/07,5,24,2007,88,76,63
5/25/07,5,25,2007,70,63,56
5/26/07,5,26,2007,65,57,49
5/27/07,5,27,2007,75,66,57
5/28/07,5,28,2007,79,65,50
5/29/07,5,29,2007,88,74,60
5/30/07,5,30,2007,87,77,66
5/31/07,5,31,2007,78,72,65
6/1/07,6,1,2007,85,74,62
6/2/07,6,2,2007,81,73,65
6/3/07,6,3,2007,78,70,62
6/4/07,6,4,2007,71,65,58
6/5/07,6,5,2007,64,56,47
6/6/07,6,6,2007,71,58,44
6/7/07,6,7,2007,91,81,71
6/8/07,6,8,2007,81,69,57
6/9/07,6,9,2007,79,66,52
6/10/07,6,10,2007,81,68,55
6/11/07,6,11,2007,86,72,58
6/12/07,6,12,2007,83,73,62
6/13/07,6,13,2007,87,74,60
6/14/07,6,14,2007,89,77,64
6/15/07,6,15,2007,91,77,63
6/16/07,6,16,2007,93,80,66
6/17/07,6,17,2007,91,81,70
6/18/07,6,18,2007,89,79,69
6/19/07,6,19,2007,80,73,65
6/20/07,6,20,2007,84,73,61
6/21/07,6,21,2007,77,69,61
6/22/07,6,22,2007,76,69,61
6/23/07,6,23,2007,67,65,62
6/24/07,6,24,2007,77,70,63
6/25/07,6,25,2007,89,77,65
6/26/07,6,26,2007,92,81,70
6/27/07,6,27,2007,91,81,71
6/28/07,6,28,2007,74,66,58
6/29/07,6,29,2007,70,63,56
6/30/07,6,30,2007,79,67,54
7/1/07,7,1,2007,75,65,54
7/2/07,7,2,2007,79,66,53
7/3/07,7,3,2007,83,72,60
7/4/07,7,4,2007,86,77,67
7/5/07,7,5,2007,89,80,71
7/6/07,7,6,2007,86,76,66
7/7/07,7,7,2007,90,77,64
7/8/07,7,8,2007,94,85,75
7/9/07,7,9,2007,94,82,70
7/10/07,7,10,2007,89,79,69
7/11/07,7,11,2007,77,70,62
7/12/07,7,12,2007,80,71,61
7/13/07,7,13,2007,78,68,58
7/14/07,7,14,2007,84,73,61
7/15/07,7,15,2007,82,71,60
7/16/07,7,16,2007,82,74,65
7/17/07,7,17,2007,83,76,68
7/18/07,7,18,2007,85,77,69
7/19/07,7,19,2007,83,73,63
7/20/07,7,20,2007,75,67,58
7/21/07,7,21,2007,74,66,58
7/22/07,7,22,2007,81,70,58
7/23/07,7,23,2007,83,72,60
7/24/07,7,24,2007,82,74,65
7/25/07,7,25,2007,85,78,71
7/26/07,7,26,2007,83,75,66
7/27/07,7,27,2007,83,77,70
7/28/07,7,28,2007,80,73,66
7/29/07,7,29,2007,85,74,63
7/30/07,7,30,2007,89,76,62
7/31/07,7,31,2007,91,80,68
8/1/07,8,1,2007,92,81,69
8/2/07,8,2,2007,91,81,70
8/3/07,8,3,2007,90,80,69
8/4/07,8,4,2007,81,73,64
8/5/07,8,5,2007,88,78,67
8/6/07,8,6,2007,88,81,74
8/7/07,8,7,2007,91,82,72
8/8/07,8,8,2007,87,80,73
8/9/07,8,9,2007,84,78,72
8/10/07,8,10,2007,86,78,70
8/11/07,8,11,2007,89,78,67
8/12/07,8,12,2007,88,78,67
8/13/07,8,13,2007,81,73,65
8/14/07,8,14,2007,84,75,65
8/15/07,8,15,2007,80,76,71
8/16/07,8,16,2007,77,71,65
8/17/07,8,17,2007,79,70,60
8/18/07,8,18,2007,68,64,59
8/19/07,8,19,2007,68,65,62
8/20/07,8,20,2007,78,73,68
8/21/07,8,21,2007,87,78,69
8/22/07,8,22,2007,90,80,69
8/23/07,8,23,2007,87,78,69
8/24/07,8,24,2007,80,75,69
8/25/07,8,25,2007,79,72,64
8/26/07,8,26,2007,79,70,60
8/27/07,8,27,2007,79,70,60
8/28/07,8,28,2007,91,79,67
8/29/07,8,29,2007,85,77,68
8/30/07,8,30,2007,75,66,57
8/31/07,8,31,2007,77,67,57
9/1/07,9,1,2007,81,69,57
9/2/07,9,2,2007,85,73,61
9/3/07,9,3,2007,88,77,66
9/4/07,9,4,2007,89,76,63
9/5/07,9,5,2007,90,78,66
9/6/07,9,6,2007,82,78,73
9/7/07,9,7,2007,84,77,70
9/8/07,9,8,2007,78,71,64
9/9/07,9,9,2007,80,72,63
9/10/07,9,10,2007,74,64,54
9/11/07,9,11,2007,71,61,50
9/12/07,9,12,2007,67,57,46
9/13/07,9,13,2007,78,64,50
9/14/07,9,14,2007,66,56,45
9/15/07,9,15,2007,61,50,39
9/16/07,9,16,2007,71,58,44
9/17/07,9,17,2007,80,66,52
9/18/07,9,18,2007,88,76,63
9/19/07,9,19,2007,84,75,65
9/20/07,9,20,2007,78,69,60
9/21/07,9,21,2007,88,76,64
9/22/07,9,22,2007,74,63,51
9/23/07,9,23,2007,84,67,50
9/24/07,9,24,2007,90,79,68
9/25/07,9,25,2007,85,74,63
9/26/07,9,26,2007,69,61,53
9/27/07,9,27,2007,75,62,49
9/28/07,9,28,2007,73,63,53
9/29/07,9,29,2007,80,65,50
9/30/07,9,30,2007,83,71,59
10/1/07,10,1,2007,69,64,59
10/2/07,10,2,2007,78,68,57
10/3/07,10,3,2007,74,65,55
10/4/07,10,4,2007,82,67,51
10/5/07,10,5,2007,84,73,62
10/6/07,10,6,2007,87,78,69
10/7/07,10,7,2007,87,77,67
10/8/07,10,8,2007,87,74,60
10/9/07,10,9,2007,76,63,49
10/10/07,10,10,2007,54,51,47
10/11/07,10,11,2007,54,50,46
10/12/07,10,12,2007,56,49,41
10/13/07,10,13,2007,59,50,40
10/14/07,10,14,2007,61,57,53
10/15/07,10,15,2007,74,63,51
10/16/07,10,16,2007,67,60,52
10/17/07,10,17,2007,72,60,47
10/18/07,10,18,2007,78,69,59
10/19/07,10,19,2007,60,56,52
10/20/07,10,20,2007,73,60,47
10/21/07,10,21,2007,80,70,60
10/22/07,10,22,2007,67,57,46
10/23/07,10,23,2007,58,51,43
10/24/07,10,24,2007,55,49,43
10/25/07,10,25,2007,55,50,45
10/26/07,10,26,2007,65,59,53
10/27/07,10,27,2007,55,46,37
10/28/07,10,28,2007,56,45,34
10/29/07,10,29,2007,61,50,39
10/30/07,10,30,2007,66,54,41
10/31/07,10,31,2007,62,52,41
11/1/07,11,1,2007,54,45,35
11/2/07,11,2,2007,57,44,31
11/3/07,11,3,2007,55,46,36
11/4/07,11,4,2007,53,45,37
11/5/07,11,5,2007,54,46,37
11/6/07,11,6,2007,45,39,33
11/7/07,11,7,2007,43,37,31
11/8/07,11,8,2007,51,44,36
11/9/07,11,9,2007,48,40,32
11/10/07,11,10,2007,50,39,28
11/11/07,11,11,2007,57,50,42
11/12/07,11,12,2007,66,55,44
11/13/07,11,13,2007,60,47,33
11/14/07,11,14,2007,56,48,39
11/15/07,11,15,2007,40,34,28
11/16/07,11,16,2007,41,33,24
11/17/07,11,17,2007,46,40,34
11/18/07,11,18,2007,43,40,37
11/19/07,11,19,2007,59,49,38
11/20/07,11,20,2007,55,50,45
11/21/07,11,21,2007,45,39,33
11/22/07,11,22,2007,33,29,25
11/23/07,11,23,2007,32,27,22
11/24/07,11,24,2007,38,33,27
11/25/07,11,25,2007,38,33,28
11/26/07,11,26,2007,39,35,31
11/27/07,11,27,2007,35,30,24
11/28/07,11,28,2007,48,36,23
11/29/07,11,29,2007,34,26,18
11/30/07,11,30,2007,36,28,20
12/1/07,12,1,2007,34,27,19
12/2/07,12,2,2007,45,36,27
12/3/07,12,3,2007,29,24,19
12/4/07,12,4,2007,33,28,22
12/5/07,12,5,2007,30,20,9
12/6/07,12,6,2007,24,12,0
12/7/07,12,7,2007,30,27,24
12/8/07,12,8,2007,24,19,13
12/9/07,12,9,2007,29,26,22
12/10/07,12,10,2007,32,29,25
12/11/07,12,11,2007,33,30,27
12/12/07,12,12,2007,36,30,23
12/13/07,12,13,2007,34,31,28
12/14/07,12,14,2007,28,23,18
12/15/07,12,15,2007,31,28,25
12/16/07,12,16,2007,29,23,17
12/17/07,12,17,2007,23,19,15
12/18/07,12,18,2007,37,29,21
12/19/07,12,19,2007,34,28,22
12/20/07,12,20,2007,38,31,23
12/21/07,12,21,2007,38,36,33
12/22/07,12,22,2007,50,43,36
12/23/07,12,23,2007,52,33,14
12/24/07,12,24,2007,26,23,20
12/25/07,12,25,2007,42,32,21
12/26/07,12,26,2007,45,35,24
12/27/07,12,27,2007,38,34,30
12/28/07,12,28,2007,34,32,30
12/29/07,12,29,2007,30,25,20
12/30/07,12,30,2007,35,27,18
12/31/07,12,31,2007,33,29,25
1/1/08,1,1,2008,27,16,4
1/2/08,1,2,2008,20,11,2
1/3/08,1,3,2008,23,12,0
1/4/08,1,4,2008,36,29,22
1/5/08,1,5,2008,43,39,35
1/6/08,1,6,2008,60,51,41
1/7/08,1,7,2008,65,58,51
1/8/08,1,8,2008,56,47,37
1/9/08,1,9,2008,39,35,30
1/10/08,1,10,2008,44,38,32
1/11/08,1,11,2008,36,32,28
1/12/08,1,12,2008,41,33,25
1/13/08,1,13,2008,37,32,27
1/14/08,1,14,2008,27,21,15
1/15/08,1,15,2008,26,20,13
1/16/08,1,16,2008,40,30,20
1/17/08,1,17,2008,33,23,12
1/18/08,1,18,2008,27,17,6
1/19/08,1,19,2008,6,2,-3
1/20/08,1,20,2008,10,3,-5
1/21/08,1,21,2008,27,18,8
1/22/08,1,22,2008,29,20,10
1/23/08,1,23,2008,14,10,5
1/24/08,1,24,2008,10,3,-4
1/25/08,1,25,2008,20,8,-5
1/26/08,1,26,2008,32,26,19
1/27/08,1,27,2008,35,21,6
1/28/08,1,28,2008,44,32,20
1/29/08,1,29,2008,48,25,2
1/30/08,1,30,2008,12,5,-2
1/31/08,1,31,2008,26,18,10
2/1/08,2,1,2008,30,27,24
2/2/08,2,2,2008,30,28,25
2/3/08,2,3,2008,32,29,25
2/4/08,2,4,2008,44,38,32
2/5/08,2,5,2008,40,36,32
2/6/08,2,6,2008,34,30,26
2/7/08,2,7,2008,27,26,24
2/8/08,2,8,2008,38,31,23
2/9/08,2,9,2008,36,26,16
2/10/08,2,10,2008,16,6,-4
2/11/08,2,11,2008,15,6,-3
2/12/08,2,12,2008,22,18,13
2/13/08,2,13,2008,21,14,7
2/14/08,2,14,2008,34,24,13
2/15/08,2,15,2008,24,17,9
2/16/08,2,16,2008,33,19,5
2/17/08,2,17,2008,47,39,30
2/18/08,2,18,2008,32,20,7
2/19/08,2,19,2008,14,9,4
2/20/08,2,20,2008,19,12,5
2/21/08,2,21,2008,23,16,8
2/22/08,2,22,2008,27,24,21
2/23/08,2,23,2008,33,26,19
2/24/08,2,24,2008,36,27,17
2/25/08,2,25,2008,34,33,31
2/26/08,2,26,2008,32,26,20
2/27/08,2,27,2008,23,19,15
2/28/08,2,28,2008,26,17,8
2/29/08,2,29,2008,38,31,23
3/1/08,3,1,2008,33,27,21
3/2/08,3,2,2008,57,45,32
3/3/08,3,3,2008,56,40,24
3/4/08,3,4,2008,31,26,21
3/5/08,3,5,2008,36,29,21
3/6/08,3,6,2008,32,27,21
3/7/08,3,7,2008,26,20,14
3/8/08,3,8,2008,25,20,14
3/9/08,3,9,2008,35,28,20
3/10/08,3,10,2008,35,30,25
3/11/08,3,11,2008,48,36,23
3/12/08,3,12,2008,44,36,28
3/13/08,3,13,2008,57,46,35
3/14/08,3,14,2008,57,44,30
3/15/08,3,15,2008,39,33,27
3/16/08,3,16,2008,37,32,26
3/17/08,3,17,2008,39,35,30
3/18/08,3,18,2008,42,39,36
3/19/08,3,19,2008,48,41,33
3/20/08,3,20,2008,49,39,28
3/21/08,3,21,2008,34,32,29
3/22/08,3,22,2008,37,32,27
3/23/08,3,23,2008,42,34,26
3/24/08,3,24,2008,39,33,27
3/25/08,3,25,2008,58,47,35
3/26/08,3,26,2008,51,41,31
3/27/08,3,27,2008,45,39,32
3/28/08,3,28,2008,40,34,27
3/29/08,3,29,2008,44,35,26
3/30/08,3,30,2008,42,39,36
3/31/08,3,31,2008,60,50,39
4/1/08,4,1,2008,58,45,32
4/2/08,4,2,2008,50,39,28
4/3/08,4,3,2008,53,44,35
4/4/08,4,4,2008,54,46,38
4/5/08,4,5,2008,63,50,37
4/6/08,4,6,2008,64,51,37
4/7/08,4,7,2008,53,48,42
4/8/08,4,8,2008,45,43,40
4/9/08,4,9,2008,52,45,37
4/10/08,4,10,2008,53,45,37
4/11/08,4,11,2008,64,52,40
4/12/08,4,12,2008,42,38,33
4/13/08,4,13,2008,42,37,32
4/14/08,4,14,2008,50,42,33
4/15/08,4,15,2008,59,45,31
4/16/08,4,16,2008,73,59,45
4/17/08,4,17,2008,69,57,45
4/18/08,4,18,2008,75,60,45
4/19/08,4,19,2008,65,56,47
4/20/08,4,20,2008,72,58,44
4/21/08,4,21,2008,75,59,42
4/22/08,4,22,2008,74,62,49
4/23/08,4,23,2008,74,64,53
4/24/08,4,24,2008,74,64,54
4/25/08,4,25,2008,82,63,44
4/26/08,4,26,2008,57,48,38
4/27/08,4,27,2008,54,46,38
4/28/08,4,28,2008,46,41,35
4/29/08,4,29,2008,44,38,31
4/30/08,4,30,2008,57,44,31
5/1/08,5,1,2008,74,61,48
5/2/08,5,2,2008,74,63,51
5/3/08,5,3,2008,56,50,43
5/4/08,5,4,2008,65,52,38
5/5/08,5,5,2008,75,63,50
5/6/08,5,6,2008,81,64,46
5/7/08,5,7,2008,70,60,49
5/8/08,5,8,2008,59,52,45
5/9/08,5,9,2008,58,50,41
5/10/08,5,10,2008,61,50,38
5/11/08,5,11,2008,58,52,46
5/12/08,5,12,2008,56,48,40
5/13/08,5,13,2008,73,57,40
5/14/08,5,14,2008,64,55,45
5/15/08,5,15,2008,57,50,43
5/16/08,5,16,2008,73,57,40
5/17/08,5,17,2008,73,63,52
5/18/08,5,18,2008,55,50,44
5/19/08,5,19,2008,60,50,40
5/20/08,5,20,2008,66,57,47
5/21/08,5,21,2008,66,54,41
5/22/08,5,22,2008,59,52,45
5/23/08,5,23,2008,57,52,46
5/24/08,5,24,2008,67,54,40
5/25/08,5,25,2008,78,61,44
5/26/08,5,26,2008,81,64,47
5/27/08,5,27,2008,50,46,42
5/28/08,5,28,2008,62,53,43
5/29/08,5,29,2008,67,55,42
5/30/08,5,30,2008,77,66,55
5/31/08,5,31,2008,79,69,59
6/1/08,6,1,2008,74,64,53
6/2/08,6,2,2008,86,71,56
6/3/08,6,3,2008,69,62,55
6/4/08,6,4,2008,78,66,54
6/5/08,6,5,2008,87,74,60
6/6/08,6,6,2008,87,80,73
6/7/08,6,7,2008,85,77,69
6/8/08,6,8,2008,85,75,64
6/9/08,6,9,2008,74,70,65
6/10/08,6,10,2008,79,69,59
6/11/08,6,11,2008,86,74,61
6/12/08,6,12,2008,91,82,73
6/13/08,6,13,2008,82,74,65
6/14/08,6,14,2008,84,72,59
6/15/08,6,15,2008,81,71,61
6/16/08,6,16,2008,72,66,59
6/17/08,6,17,2008,76,66,55
6/18/08,6,18,2008,77,67,56
6/19/08,6,19,2008,,,
6/20/08,6,20,2008,82,70,58
6/21/08,6,21,2008,82,72,61
6/22/08,6,22,2008,82,70,57
6/23/08,6,23,2008,77,67,56
6/24/08,6,24,2008,82,69,55
6/25/08,6,25,2008,79,73,66
6/26/08,6,26,2008,86,78,70
6/27/08,6,27,2008,84,75,66
6/28/08,6,28,2008,83,74,64
6/29/08,6,29,2008,75,68,60
6/30/08,6,30,2008,80,70,59
7/1/08,7,1,2008,83,71,58
7/2/08,7,2,2008,87,75,63
7/3/08,7,3,2008,71,63,55
7/4/08,7,4,2008,76,64,52
7/5/08,7,5,2008,80,67,54
7/6/08,7,6,2008,87,73,59
7/7/08,7,7,2008,87,79,71
7/8/08,7,8,2008,85,78,70
7/9/08,7,9,2008,85,76,67
7/10/08,7,10,2008,82,73,64
7/11/08,7,11,2008,88,76,64
7/12/08,7,12,2008,81,73,65
7/13/08,7,13,2008,79,71,62
7/14/08,7,14,2008,84,73,62
7/15/08,7,15,2008,90,76,61
7/16/08,7,16,2008,90,81,71
7/17/08,7,17,2008,89,80,71
7/18/08,7,18,2008,86,80,74
7/19/08,7,19,2008,78,73,67
7/20/08,7,20,2008,86,77,68
7/21/08,7,21,2008,83,76,68
7/22/08,7,22,2008,77,70,63
7/23/08,7,23,2008,81,71,60
7/24/08,7,24,2008,82,71,59
7/25/08,7,25,2008,82,72,61
7/26/08,7,26,2008,84,75,65
7/27/08,7,27,2008,83,73,62
7/28/08,7,28,2008,85,76,66
7/29/08,7,29,2008,88,77,65
7/30/08,7,30,2008,89,81,72
7/31/08,7,31,2008,89,81,72
8/1/08,8,1,2008,89,79,68
8/2/08,8,2,2008,81,73,65
8/3/08,8,3,2008,84,73,61
8/4/08,8,4,2008,87,79,70
8/5/08,8,5,2008,87,78,69
8/6/08,8,6,2008,84,76,67
8/7/08,8,7,2008,82,73,64
8/8/08,8,8,2008,79,71,63
8/9/08,8,9,2008,80,71,62
8/10/08,8,10,2008,74,66,58
8/11/08,8,11,2008,77,68,59
8/12/08,8,12,2008,77,69,61
8/13/08,8,13,2008,79,73,66
8/14/08,8,14,2008,79,71,63
8/15/08,8,15,2008,78,70,61
8/16/08,8,16,2008,83,71,58
8/17/08,8,17,2008,84,74,63
8/18/08,8,18,2008,85,75,65
8/19/08,8,19,2008,82,73,63
8/20/08,8,20,2008,81,73,65
8/21/08,8,21,2008,82,75,68
8/22/08,8,22,2008,83,78,72
8/23/08,8,23,2008,87,78,68
8/24/08,8,24,2008,77,70,63
8/25/08,8,25,2008,74,69,64
8/26/08,8,26,2008,76,69,61
8/27/08,8,27,2008,83,72,61
8/28/08,8,28,2008,80,72,63
8/29/08,8,29,2008,85,75,64
8/30/08,8,30,2008,87,72,56
8/31/08,8,31,2008,90,75,60
9/1/08,9,1,2008,90,76,62
9/2/08,9,2,2008,94,80,65
9/3/08,9,3,2008,77,72,66
9/4/08,9,4,2008,67,64,61
9/5/08,9,5,2008,70,64,57
9/6/08,9,6,2008,74,64,53
9/7/08,9,7,2008,74,65,55
9/8/08,9,8,2008,67,60,52
9/9/08,9,9,2008,69,59,49
9/10/08,9,10,2008,72,60,48
9/11/08,9,11,2008,79,67,55
9/12/08,9,12,2008,73,71,69
9/13/08,9,13,2008,75,72,68
9/14/08,9,14,2008,72,65,58
9/15/08,9,15,2008,63,58,53
9/16/08,9,16,2008,71,60,49
9/17/08,9,17,2008,82,70,57
9/18/08,9,18,2008,74,65,56
9/19/08,9,19,2008,77,66,54
9/20/08,9,20,2008,82,69,56
9/21/08,9,21,2008,80,69,58
9/22/08,9,22,2008,81,71,61
9/23/08,9,23,2008,,,
9/24/08,9,24,2008,,,
9/25/08,9,25,2008,,,
9/26/08,9,26,2008,,,
9/27/08,9,27,2008,,,
9/28/08,9,28,2008,,,
9/29/08,9,29,2008,,,
9/30/08,9,30,2008,,,
10/1/08,10,1,2008,61,54,46
10/2/08,10,2,2008,61,52,42
10/3/08,10,3,2008,60,52,44
10/4/08,10,4,2008,61,50,38
10/5/08,10,5,2008,61,51,41
10/6/08,10,6,2008,69,62,54
10/7/08,10,7,2008,63,60,56
10/8/08,10,8,2008,64,57,50
10/9/08,10,9,2008,69,58,47
10/10/08,10,10,2008,72,57,42
10/11/08,10,11,2008,79,65,51
10/12/08,10,12,2008,84,71,57
10/13/08,10,13,2008,77,69,61
10/14/08,10,14,2008,69,61,53
10/15/08,10,15,2008,63,56,48
10/16/08,10,16,2008,59,51,43
10/17/08,10,17,2008,57,50,43
10/18/08,10,18,2008,60,52,43
10/19/08,10,19,2008,62,51,40
10/20/08,10,20,2008,55,49,43
10/21/08,10,21,2008,55,47,38
10/22/08,10,22,2008,52,44,35
10/23/08,10,23,2008,58,50,41
10/24/08,10,24,2008,54,49,44
10/25/08,10,25,2008,53,48,43
10/26/08,10,26,2008,56,47,37
10/27/08,10,27,2008,47,40,33
10/28/08,10,28,2008,45,38,31
10/29/08,10,29,2008,51,42,32
10/30/08,10,30,2008,62,47,31
10/31/08,10,31,2008,70,59,48
11/1/08,11,1,2008,54,51,48
11/2/08,11,2,2008,67,58,48
11/3/08,11,3,2008,73,64,54
11/4/08,11,4,2008,71,61,50
11/5/08,11,5,2008,71,59,47
11/6/08,11,6,2008,65,55,45
11/7/08,11,7,2008,47,41,35
11/8/08,11,8,2008,40,38,35
11/9/08,11,9,2008,39,35,30
11/10/08,11,10,2008,39,33,26
11/11/08,11,11,2008,38,31,23
11/12/08,11,12,2008,48,43,38
11/13/08,11,13,2008,55,50,44
11/14/08,11,14,2008,52,47,42
11/15/08,11,15,2008,42,39,35
11/16/08,11,16,2008,37,33,29
11/17/08,11,17,2008,36,31,26
11/18/08,11,18,2008,34,28,21
11/19/08,11,19,2008,44,37,29
11/20/08,11,20,2008,36,29,22
11/21/08,11,21,2008,29,23,17
11/22/08,11,22,2008,35,26,17
11/23/08,11,23,2008,45,33,20
11/24/08,11,24,2008,38,35,32
11/25/08,11,25,2008,40,34,28
11/26/08,11,26,2008,42,33,24
11/27/08,11,27,2008,45,34,22
11/28/08,11,28,2008,44,35,26
11/29/08,11,29,2008,44,32,20
11/30/08,11,30,2008,39,36,33
12/1/08,12,1,2008,33,27,21
12/2/08,12,2,2008,35,28,21
12/3/08,12,3,2008,38,29,20
12/4/08,12,4,2008,22,17,12
12/5/08,12,5,2008,23,15,7
12/6/08,12,6,2008,32,23,13
12/7/08,12,7,2008,20,12,4
12/8/08,12,8,2008,38,27,16
12/9/08,12,9,2008,38,32,25
12/10/08,12,10,2008,29,24,18
12/11/08,12,11,2008,32,25,17
12/12/08,12,12,2008,21,16,11
12/13/08,12,13,2008,39,29,19
12/14/08,12,14,2008,50,41,31
12/15/08,12,15,2008,31,18,5
12/16/08,12,16,2008,22,14,6
12/17/08,12,17,2008,20,13,6
12/18/08,12,18,2008,23,13,3
12/19/08,12,19,2008,32,27,22
12/20/08,12,20,2008,31,24,17
12/21/08,12,21,2008,16,5,-6
12/22/08,12,22,2008,7,2,-4
12/23/08,12,23,2008,34,21,7
12/24/08,12,24,2008,34,20,6
12/25/08,12,25,2008,24,12,0
12/26/08,12,26,2008,52,38,24
12/27/08,12,27,2008,61,47,32
12/28/08,12,28,2008,32,28,24
12/29/08,12,29,2008,43,36,29
12/30/08,12,30,2008,40,32,24
12/31/08,12,31,2008,24,18,11
1/1/09,1,1,2009,31,24,17
1/2/09,1,2,2009,30,24,18
1/3/09,1,3,2009,36,27,17
1/4/09,1,4,2009,37,27,17
1/5/09,1,5,2009,29,20,11
1/6/09,1,6,2009,30,23,16
1/7/09,1,7,2009,29,21,13
1/8/09,1,8,2009,21,17,12
1/9/09,1,9,2009,29,21,12
1/10/09,1,10,2009,29,25,20
1/11/09,1,11,2009,20,17,13
1/12/09,1,12,2009,29,16,3
1/13/09,1,13,2009,29,14,-2
1/14/09,1,14,2009,14,6,-2
1/15/09,1,15,2009,-1,-7,-13
1/16/09,1,16,2009,3,-7,-18
1/17/09,1,17,2009,24,14,3
1/18/09,1,18,2009,17,13,8
1/19/09,1,19,2009,23,16,9
1/20/09,1,20,2009,24,18,11
