ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9938823,HY127439,01/24/2015 12:00:10 PM,012XX E 73RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0324,003,5,69,11,1185563,1856891,2015,01/31/2015 12:47:54 PM,41.762449792,-87.595442508,"(41.762449792, -87.595442508)"
9947259,HY135208,01/24/2015 12:00:50 PM,015XX W 72ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0734,007,17,67,14,1167270,1856610,2015,02/02/2015 12:49:23 PM,41.762089737,-87.662496884,"(41.762089737, -87.662496884)"
9938452,HY127067,01/24/2015 12:00:48 PM,059XX N NAGLE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1611,016,41,10,26,1132569,1939332,2015,01/31/2015 12:47:54 PM,41.989762992,-87.787755552,"(41.989762992, -87.787755552)"
9941139,HY129972,01/24/2015 12:00:16 PM,030XX N KILPATRICK AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,2521,025,31,19,20,1144474,1919799,2015,01/31/2015 12:47:54 PM,41.935946397,-87.744460023,"(41.935946397, -87.744460023)"
9938355,HY127012,01/24/2015 12:00:26 PM,043XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0924,009,12,61,08A,1166018,1876127,2015,01/31/2015 12:47:54 PM,41.815673497,-87.666530845,"(41.815673497, -87.666530845)"
9939385,HY128403,01/24/2015 12:00:18 PM,107XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0513,005,9,49,11,1178520,1833749,2015,01/31/2015 12:47:54 PM,41.699108135,-87.621956909,"(41.699108135, -87.621956909)"
9938304,HY126945,01/24/2015 11:50:40 AM,032XX W MAYPOLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1123,011,28,27,07,1154727,1900759,2015,01/31/2015 12:47:54 PM,41.883499533,-87.707289872,"(41.883499533, -87.707289872)"
9938334,HY126974,01/24/2015 11:48:30 AM,050XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2033,020,48,3,06,1167917,1933842,2015,01/31/2015 12:47:54 PM,41.974006743,-87.657898318,"(41.974006743, -87.657898318)"
9939736,HY126942,01/24/2015 11:45:13 AM,040XX W WILCOX ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1115,,28,26,08B,,,2015,01/31/2015 12:47:54 PM,,,
9938503,HY127107,01/24/2015 11:45:30 AM,059XX N CALDWELL AVE,0810,THEFT,OVER $500,STREET,false,false,1711,017,39,12,06,1143346,1939051,2015,01/31/2015 12:47:54 PM,41.98879667,-87.748122343,"(41.98879667, -87.748122343)"
9938322,HY126927,01/24/2015 11:43:10 AM,007XX E 47TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,false,false,0223,002,4,38,04B,1182239,1873977,2015,01/31/2015 12:47:54 PM,41.809412917,-87.607096374,"(41.809412917, -87.607096374)"
9938310,HY126946,01/24/2015 11:40:34 AM,040XX W MONROE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1115,011,28,26,18,1149546,1899316,2015,01/31/2015 12:47:54 PM,41.87964192,-87.726352512,"(41.87964192, -87.726352512)"
9938317,HY126944,01/24/2015 11:40:33 AM,006XX N RUSH ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1176951,1904537,2015,01/31/2015 12:47:54 PM,41.893392682,-87.625567812,"(41.893392682, -87.625567812)"
9938291,HY126925,01/24/2015 11:33:49 AM,117XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2234,022,34,75,06,1167475,1826957,2015,01/31/2015 12:47:54 PM,41.680712971,-87.6625923,"(41.680712971, -87.6625923)"
9938273,HY126908,01/24/2015 11:31:22 AM,074XX S STONY ISLAND AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0324,003,5,43,24,1188072,1855602,2015,01/31/2015 12:47:54 PM,41.758853233,-87.586287819,"(41.758853233, -87.586287819)"
9938344,HY126743,01/24/2015 11:30:58 AM,009XX W 31ST PL,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0913,009,11,60,04A,1170589,1883970,2015,01/31/2015 12:47:54 PM,41.837096883,-87.649534624,"(41.837096883, -87.649534624)"
9941888,HY130253,01/24/2015 11:30:31 AM,047XX W HARRISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1131,011,24,25,14,1144878,1896972,2015,01/31/2015 12:47:54 PM,41.873299013,-87.743552054,"(41.873299013, -87.743552054)"
9938301,HY126901,01/24/2015 11:30:31 AM,012XX W 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0612,006,21,71,26,1169539,1852361,2015,01/31/2015 12:47:54 PM,41.750381062,-87.65430363,"(41.750381062, -87.65430363)"
9947744,HY136351,01/24/2015 11:30:32 AM,054XX S ABERDEEN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0934,009,16,61,26,1169943,1868877,2015,02/02/2015 12:52:04 PM,41.795694239,-87.652343958,"(41.795694239, -87.652343958)"
9939289,HY126905,01/24/2015 11:20:29 AM,003XX W GARFIELD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0935,009,3,37,07,1175187,1868528,2015,01/31/2015 12:47:54 PM,41.794620943,-87.6331245,"(41.794620943, -87.6331245)"
9940531,HY129284,01/24/2015 11:17:41 AM,064XX N SACRAMENTO AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,2412,024,50,2,06,1155200,1942786,2015,01/31/2015 12:47:54 PM,41.998815131,-87.704420723,"(41.998815131, -87.704420723)"
9938305,HY126933,01/24/2015 11:17:18 AM,063XX N LINCOLN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,true,false,1711,017,50,13,14,1151870,1941727,2015,01/31/2015 12:47:54 PM,41.995975644,-87.716698913,"(41.995975644, -87.716698913)"
9938293,HY126898,01/24/2015 11:15:16 AM,131XX S DANIEL DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0533,005,9,54,07,1180245,1818478,2015,01/31/2015 12:47:54 PM,41.657162994,-87.61610624,"(41.657162994, -87.61610624)"
9938307,HY126895,01/24/2015 11:12:13 AM,009XX E 104TH ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,0512,005,9,50,26,1184211,1836150,2015,01/31/2015 12:47:54 PM,41.705565903,-87.601044511,"(41.705565903, -87.601044511)"
9938220,HY126880,01/24/2015 11:10:27 AM,001XX N WALLER AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1512,015,29,25,18,1138098,1900456,2015,01/31/2015 12:47:54 PM,41.882984713,-87.768360928,"(41.882984713, -87.768360928)"
9938271,HY126900,01/24/2015 11:10:19 AM,059XX W THOMAS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1511,015,29,25,18,1136343,1906673,2015,01/31/2015 12:47:54 PM,41.900076491,-87.774656834,"(41.900076491, -87.774656834)"
9938360,HY126892,01/24/2015 11:05:11 AM,072XX S MERRILL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0333,003,5,43,14,1191776,1857077,2015,01/31/2015 12:47:54 PM,41.762811685,-87.572665312,"(41.762811685, -87.572665312)"
9938319,HY126956,01/24/2015 11:05:28 AM,068XX S ASHLAND AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,APARTMENT,true,false,0725,007,17,67,26,1166897,1859194,2015,01/31/2015 12:47:54 PM,41.769188551,-87.663790257,"(41.769188551, -87.663790257)"
9938339,HY126976,01/24/2015 11:04:59 AM,096XX S MERRION AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,DRIVEWAY - RESIDENTIAL,true,false,0431,004,7,51,18,1192708,1841582,2015,01/31/2015 12:47:54 PM,41.720269376,-87.569753359,"(41.720269376, -87.569753359)"
9938266,HY126884,01/24/2015 11:04:15 AM,015XX N LECLAIRE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,true,false,2533,025,37,25,26,1142049,1909870,2015,01/31/2015 12:47:54 PM,41.908745543,-87.753618896,"(41.908745543, -87.753618896)"
9939204,HY128114,01/24/2015 11:00:38 AM,047XX N MAPLEWOOD AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,RESIDENCE,false,false,1911,019,47,4,06,1158546,1931709,2015,01/31/2015 12:47:54 PM,41.968351257,-87.692416691,"(41.968351257, -87.692416691)"
9939322,HY128278,01/24/2015 11:00:35 AM,003XX W 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0935,009,3,37,14,1174934,1873755,2015,01/31/2015 12:47:54 PM,41.808969997,-87.63389627,"(41.808969997, -87.63389627)"
9951420,HY140053,01/24/2015 11:00:51 AM,019XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1023,010,28,30,08B,1158299,1890410,2015,02/06/2015 12:38:13 PM,41.855028587,-87.694456013,"(41.855028587, -87.694456013)"
9939007,HY127646,01/24/2015 11:00:32 AM,057XX N KIMBALL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1711,017,39,13,05,1152632,1938081,2015,01/31/2015 12:47:54 PM,41.985955739,-87.713992848,"(41.985955739, -87.713992848)"
9940724,HY129340,01/24/2015 11:00:26 AM,029XX W FLETCHER ST,0810,THEFT,OVER $500,STREET,false,false,1411,014,33,21,06,1155938,1920835,2015,01/31/2015 12:47:54 PM,41.938565443,-87.702300597,"(41.938565443, -87.702300597)"
9939232,HY128164,01/24/2015 11:00:56 AM,027XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1033,010,12,30,14,1155759,1885836,2015,01/31/2015 12:47:54 PM,41.842528488,-87.703902034,"(41.842528488, -87.703902034)"
9947847,HY136506,01/24/2015 11:00:39 AM,022XX N NARRAGANSETT AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,2512,025,29,19,26,1133426,1914080,2015,02/02/2015 12:52:04 PM,41.920453856,-87.78519738,"(41.920453856, -87.78519738)"
9938333,HY126971,01/24/2015 11:00:18 AM,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0111,001,42,32,06,1177128,1900873,2015,01/31/2015 12:47:54 PM,41.883334468,-87.625028837,"(41.883334468, -87.625028837)"
9938277,HY126914,01/24/2015 10:56:59 AM,088XX S MICHIGAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0632,006,6,44,18,1178748,1846112,2015,01/31/2015 12:47:54 PM,41.733028667,-87.620747428,"(41.733028667, -87.620747428)"
9938237,HY126894,01/24/2015 10:54:29 AM,086XX S CALUMET AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0632,006,6,44,26,1180020,1847888,2015,01/31/2015 12:47:54 PM,41.737873231,-87.616033303,"(41.737873231, -87.616033303)"
9938284,HY126888,01/24/2015 10:50:43 AM,031XX W DIVERSEY AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,true,false,1411,014,35,22,18,1154690,1918404,2015,01/31/2015 12:47:54 PM,41.931919713,-87.706952587,"(41.931919713, -87.706952587)"
9938329,HY126893,01/24/2015 10:47:41 AM,003XX W 119TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VACANT LOT/LAND,false,false,0522,005,34,53,04B,1175820,1825966,2015,01/31/2015 12:47:54 PM,41.677811176,-87.632075016,"(41.677811176, -87.632075016)"
9938528,HY126936,01/24/2015 10:46:42 AM,061XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,0313,003,20,42,15,1180017,1864262,2015,01/31/2015 12:47:54 PM,41.782805317,-87.615543731,"(41.782805317, -87.615543731)"
9938323,HY126879,01/24/2015 10:45:32 AM,059XX S ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0822,008,16,66,07,1154033,1865215,2015,01/31/2015 12:47:54 PM,41.785976218,-87.710784246,"(41.785976218, -87.710784246)"
9938282,HY126882,01/24/2015 10:45:49 AM,015XX S CHRISTIANA AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,ALLEY,true,false,1021,010,24,29,26,1154252,1891927,2015,01/31/2015 12:47:54 PM,41.859273077,-87.709269904,"(41.859273077, -87.709269904)"
9938518,HY127178,01/24/2015 10:44:15 AM,084XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0613,006,21,71,26,1170755,1848572,2015,01/31/2015 12:47:54 PM,41.739957114,-87.64995792,"(41.739957114, -87.64995792)"
9938223,HY126850,01/24/2015 10:40:31 AM,051XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0923,009,14,63,08A,1155957,1870297,2015,01/31/2015 12:47:54 PM,41.799883501,-87.703593367,"(41.799883501, -87.703593367)"
9938328,HY126903,01/24/2015 10:40:21 AM,115XX S PEORIA ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0524,005,34,53,08B,1172197,1828145,2015,01/31/2015 12:47:54 PM,41.683870858,-87.645272691,"(41.683870858, -87.645272691)"
9938219,HY126839,01/24/2015 10:38:51 AM,033XX W 16TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SIDEWALK,false,false,1021,010,24,29,26,1153998,1891796,2015,01/31/2015 12:47:54 PM,41.85891866,-87.710205754,"(41.85891866, -87.710205754)"
9938209,HY126842,01/24/2015 10:35:14 AM,008XX W ADDISON ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1924,019,44,6,08A,1169901,1924085,2015,01/31/2015 12:47:54 PM,41.947190066,-87.650888408,"(41.947190066, -87.650888408)"
9938574,HY127339,01/24/2015 10:30:47 AM,010XX W 34TH PL,0560,ASSAULT,SIMPLE,STREET,false,false,0913,009,11,60,08A,1169922,1881999,2015,01/31/2015 12:47:54 PM,41.83170282,-87.652039474,"(41.83170282, -87.652039474)"
9938227,HY126828,01/24/2015 10:18:51 AM,077XX N MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,2422,024,49,1,06,1163937,1951049,2015,01/31/2015 12:47:54 PM,42.021308381,-87.672045146,"(42.021308381, -87.672045146)"
9938447,HY126822,01/24/2015 10:17:25 AM,061XX S WOODLAWN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,true,0314,003,20,42,03,1185233,1864478,2015,01/31/2015 12:47:54 PM,41.783276964,-87.596413721,"(41.783276964, -87.596413721)"
9938276,HY126859,01/24/2015 10:15:17 AM,009XX E 46TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0222,002,4,39,07,1183175,1874665,2015,02/13/2015 12:41:11 PM,41.811279086,-87.603641905,"(41.811279086, -87.603641905)"
9938349,HY126866,01/24/2015 10:15:58 AM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0634,006,21,44,06,1176799,1847236,2015,01/31/2015 12:47:54 PM,41.736157124,-87.627853738,"(41.736157124, -87.627853738)"
9939134,HY126820,01/24/2015 10:15:13 AM,117XX S LOWE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,34,53,08A,1174106,1826880,2015,01/31/2015 12:47:54 PM,41.680357447,-87.638321826,"(41.680357447, -87.638321826)"
9938336,HY126899,01/24/2015 10:11:29 AM,044XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,1113,011,28,26,18,1146774,1900166,2015,01/31/2015 12:47:54 PM,41.882027765,-87.736509287,"(41.882027765, -87.736509287)"
9938218,HY126840,01/24/2015 10:10:25 AM,007XX N HAMLIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1112,011,27,23,18,1150958,1904836,2015,01/31/2015 12:47:54 PM,41.894761862,-87.721023185,"(41.894761862, -87.721023185)"
9938309,HY126856,01/24/2015 10:09:37 AM,077XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,DRIVEWAY - RESIDENTIAL,true,false,0612,006,17,71,05,1167937,1853616,2015,01/31/2015 12:47:54 PM,41.753859498,-87.660138113,"(41.753859498, -87.660138113)"
9938340,HY126843,01/24/2015 10:05:12 AM,012XX W 70TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0734,007,17,67,03,1169437,1858328,2015,01/31/2015 12:47:54 PM,41.766757501,-87.654504864,"(41.766757501, -87.654504864)"
9940324,HY129203,01/24/2015 10:00:42 AM,026XX N LARAMIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2514,025,31,19,07,1141232,1916942,2015,01/31/2015 12:47:54 PM,41.928166988,-87.756445446,"(41.928166988, -87.756445446)"
9939163,HY128099,01/24/2015 10:00:41 AM,069XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2511,025,36,18,14,1129185,1919195,2015,01/31/2015 12:47:54 PM,41.93456338,-87.800663202,"(41.93456338, -87.800663202)"
9938321,HY126849,01/24/2015 10:00:12 AM,077XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,true,0834,008,13,70,08B,1145779,1853069,2015,01/31/2015 12:47:54 PM,41.752805519,-87.741354385,"(41.752805519, -87.741354385)"
9938405,HY126959,01/24/2015 10:00:37 AM,078XX S BENNETT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0414,004,8,43,06,1190265,1853548,2015,01/31/2015 12:47:54 PM,41.753164339,-87.5783168,"(41.753164339, -87.5783168)"
9938377,HY127056,01/24/2015 10:00:50 AM,062XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2433,024,48,77,06,1168059,1941867,2015,01/31/2015 12:47:54 PM,41.996024463,-87.657143168,"(41.996024463, -87.657143168)"
9938204,HY126814,01/24/2015 09:55:41 AM,037XX W AUGUSTA BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1112,011,27,23,18,1151057,1906366,2015,01/31/2015 12:47:54 PM,41.898958397,-87.720619453,"(41.898958397, -87.720619453)"
9938562,HY127325,01/24/2015 09:48:43 AM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0632,006,6,44,06,1183016,1848397,2015,01/31/2015 12:47:54 PM,41.739200936,-87.605041045,"(41.739200936, -87.605041045)"
9947705,HY126813,01/24/2015 09:45:56 AM,0000X W PARKING LOT A ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1654,016,41,76,26,1101086,1934996,2015,02/05/2015 12:47:29 PM,41.978356361,-87.903639309,"(41.978356361, -87.903639309)"
9938217,HY126806,01/24/2015 09:45:10 AM,050XX S CICERO AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0814,008,23,56,03,1145174,1870704,2015,01/31/2015 12:47:54 PM,41.801210349,-87.743127965,"(41.801210349, -87.743127965)"
9938394,HY126794,01/24/2015 09:40:16 AM,024XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0832,008,15,66,08B,1161311,1860123,2015,01/31/2015 12:47:54 PM,41.771855362,-87.684240298,"(41.771855362, -87.684240298)"
9938385,HY126973,01/24/2015 09:35:11 AM,052XX W MONTROSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1623,016,45,15,08B,1140385,1928787,2015,01/31/2015 12:47:54 PM,41.960686413,-87.759266397,"(41.960686413, -87.759266397)"
9938203,HY126793,01/24/2015 09:32:45 AM,0000X E 111TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,0531,005,9,49,26,1178441,1831334,2015,01/31/2015 12:47:54 PM,41.692482822,-87.622319164,"(41.692482822, -87.622319164)"
9938331,HY126800,01/24/2015 09:30:31 AM,002XX E 119TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0532,005,9,53,14,1179931,1826149,2015,01/31/2015 12:47:54 PM,41.678220554,-87.617021901,"(41.678220554, -87.617021901)"
9938383,HY126801,01/24/2015 09:30:24 AM,036XX W FLOURNOY ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,1133,011,24,27,04B,1152165,1896741,2015,01/31/2015 12:47:54 PM,41.87252461,-87.716803773,"(41.87252461, -87.716803773)"
9940650,HY129049,01/24/2015 09:30:29 AM,008XX W 53RD PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0934,009,20,61,20,1171450,1869291,2015,01/31/2015 12:47:54 PM,41.796797408,-87.646805615,"(41.796797408, -87.646805615)"
9939446,HY127354,01/24/2015 09:30:47 AM,011XX N KEDZIE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,1121,,26,23,26,,,2015,01/31/2015 12:47:54 PM,,,
9941886,HY130297,01/24/2015 09:20:47 AM,017XX W 18TH PL,0560,ASSAULT,SIMPLE,OTHER,false,false,1234,012,25,31,08A,1165012,1891077,2015,01/31/2015 12:47:54 PM,41.856719193,-87.669797417,"(41.856719193, -87.669797417)"
9939140,HY128076,01/24/2015 09:15:50 AM,019XX W 103RD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,false,false,2212,022,19,72,11,1165579,1836330,2015,01/31/2015 12:47:54 PM,41.706474378,-87.66926812,"(41.706474378, -87.66926812)"
9938274,HY126779,01/24/2015 09:15:35 AM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0632,006,6,44,06,1183016,1848397,2015,01/31/2015 12:47:54 PM,41.739200936,-87.605041045,"(41.739200936, -87.605041045)"
9938197,HY126766,01/24/2015 09:13:16 AM,054XX W WALTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1524,015,37,25,08B,1139532,1905754,2015,01/31/2015 12:47:54 PM,41.897497059,-87.762965817,"(41.897497059, -87.762965817)"
9938483,HY127172,01/24/2015 09:00:42 AM,014XX E 75TH ST,0890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,false,false,0324,003,5,43,06,1187369,1855595,2015,01/31/2015 12:47:54 PM,41.758850748,-87.588864457,"(41.758850748, -87.588864457)"
9960540,HY148907,01/24/2015 09:00:35 AM,001XX N CARPENTER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,012,27,28,06,1169483,1900878,2015,02/13/2015 12:43:08 PM,41.883517905,-87.653101421,"(41.883517905, -87.653101421)"
9940814,HY129575,01/24/2015 09:00:47 AM,090XX S OGLESBY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,0413,004,7,48,20,1193372,1845467,2015,01/31/2015 12:47:54 PM,41.730913995,-87.567194696,"(41.730913995, -87.567194696)"
9940533,HY128320,01/24/2015 09:00:24 AM,048XX N SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1712,,39,14,07,,,2015,01/31/2015 12:47:54 PM,,,
9938742,HY127347,01/24/2015 09:00:33 AM,055XX W ADDISON ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1633,016,38,15,05,1138647,1923343,2015,01/31/2015 12:47:54 PM,41.945779329,-87.765788804,"(41.945779329, -87.765788804)"
9943178,HY131437,01/24/2015 09:00:35 AM,078XX S COLES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0421,004,7,43,14,1197199,1854019,2015,01/31/2015 12:47:54 PM,41.754287007,-87.552891225,"(41.754287007, -87.552891225)"
9938575,HY127165,01/24/2015 09:00:34 AM,011XX N LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1531,015,37,25,14,1143443,1907417,2015,01/31/2015 12:47:54 PM,41.901988273,-87.748559372,"(41.901988273, -87.748559372)"
9938306,HY126874,01/24/2015 08:56:58 AM,0000X S LARAMIE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,1522,015,29,25,26,1141689,1899393,2015,01/31/2015 12:47:54 PM,41.880002078,-87.755200719,"(41.880002078, -87.755200719)"
9938303,HY126757,01/24/2015 08:54:51 AM,001XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1821,018,43,8,07,1174715,1908375,2015,01/31/2015 12:47:54 PM,41.903974673,-87.633664797,"(41.903974673, -87.633664797)"
9938159,HY126755,01/24/2015 08:50:31 AM,081XX S ST LAWRENCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0631,006,6,44,26,1181700,1850828,2015,01/31/2015 12:47:54 PM,41.745902333,-87.609787699,"(41.745902333, -87.609787699)"
9939010,HY127608,01/24/2015 08:45:48 AM,048XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,OTHER,false,false,2031,020,40,4,08B,1156211,1932205,2015,01/31/2015 12:47:54 PM,41.969759919,-87.700988922,"(41.969759919, -87.700988922)"
9938388,HY126994,01/24/2015 08:25:18 AM,040XX W GRAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2534,025,30,23,06,1148973,1909277,2015,01/31/2015 12:47:54 PM,41.906987063,-87.728198544,"(41.906987063, -87.728198544)"
9938212,HY126784,01/24/2015 08:24:57 AM,004XX S KOSTNER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1131,011,24,26,18,1147091,1897513,2015,01/31/2015 12:47:54 PM,41.874741568,-87.735413122,"(41.874741568, -87.735413122)"
9938346,HY126745,01/24/2015 08:20:13 AM,092XX S STONY ISLAND AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0413,004,8,48,04B,1188555,1844261,2015,01/31/2015 12:47:54 PM,41.727720909,-87.584879189,"(41.727720909, -87.584879189)"
9938168,HY126738,01/24/2015 08:15:53 AM,038XX W 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0833,008,13,65,14,1151787,1857945,2015,01/31/2015 12:47:54 PM,41.766070522,-87.719209624,"(41.766070522, -87.719209624)"
9938169,HY126736,01/24/2015 08:15:43 AM,063XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0825,008,15,66,08B,1161096,1862307,2015,01/31/2015 12:47:54 PM,41.777853014,-87.684968067,"(41.777853014, -87.684968067)"
