"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
2905582,97,8,47,42,119,201,18,77,156,217,39,"No",0,0.9,0.93,0,"No","No","No","Yes","No","No"
2906214,879,12,0,0,0,500,9,33,57,76,5,"No",0,0.92,0.9,0,"No","No","No","Yes","No","No"
2906319,14,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2906449,471,8,2,0,0,0,35,82,197,299,49,"No",0,0.87,0.94,0,"No","No","Yes","Yes","No","No"
2906491,988,4,0,0,0,0,0,0,5,5,1,"No",0,0.98,0.96,0,"No","No","No","Yes","No","No"
2906646,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
2906722,72,8,0,0,0,0,1,4,5,9,7,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2906798,20,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2906880,78,8,0,0,0,12,8,17,30,47,15,"No",0,0.33,0.55,0,"No","No","No","Yes","No","No"
2906952,8,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2907011,68,8,0,0,0,0,1,6,10,22,3,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2907036,1215,2,1741,1500,4500,7500,892,2632,5166,7238,748,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2907218,31,8,8,84,84,84,12,39,69,127,7,"No",0,0.9,0.92,0,"No","No","No","Yes","No","No"
2907290,5,2,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.75,0,"Yes","No","Yes","Yes","No","No"
2907370,114,10,2,124,185,246,27,89,186,296,37,"No",0,0.77,0.84,0,"No","No","No","Yes","No","No"
2907441,14,8,0,17,33,49,1,11,26,41,0,"No",0,0.68,0.49,0,"No","No","Yes","Yes","No","No"
2907538,12,2,0,0,4,8,13,25,40,48,2,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2907597,633,52,0,0,0,0,0,0,0,2,12,"No",0,0.18,0.09,0,"Yes","No","No","No","No","No"
2908004,18,8,0,12,12,12,6,6,13,26,0,"No",0,0.95,0.95,0,"No","No","No","Yes","No","No"
2908049,276,4,280,504,672,896,150,401,633,821,111,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2908060,5000,2,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.75,0,"No","No","No","Yes","No","No"
2908096,111,8,0,0,0,0,5,10,24,43,2,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2908110,7707,8,242,198,198,198,485,1621,3611,5522,297,"No",0,0.92,0.94,0,"No","No","No","Yes","No","No"
2908361,4,2,0,5,10,15,0,5,8,12,0,"No",0,0.83,0.83,0,"No","No","Yes","Yes","No","No"
2908447,10,8,0,0,0,0,0,0,1,1,0,"No",0,0.82,0.84,0,"No","No","No","Yes","No","No"
2908524,334,12,16,0,0,0,4,52,84,84,8,"No",0,0.41,0.46,0,"No","No","No","No","No","No"
2908614,3,16,0,0,0,0,0,0,0,0,1,"No",0,0.31,0.4,0,"No","No","Yes","Yes","No","No"
2908651,7,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"Yes","No","No","Yes","No","No"
2908870,13,12,7,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2908941,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2908983,8,2,0,0,0,0,0,4,4,4,0,"No",0,1.0,0.97,0,"Yes","No","No","Yes","No","No"
2909045,5,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2909399,13,2,0,0,0,4,4,8,14,19,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2909404,73,2,55,456,792,1128,144,409,631,947,61,"No",0,0.97,0.95,0,"No","No","No","Yes","No","No"
2909444,0,12,0,2,2,3,1,1,2,3,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2909449,410,8,0,342,668,892,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2909467,0,2,0,48,84,96,0,0,0,0,16,"No",0,0.06,0.13,0,"No","No","No","Yes","No","No"
2909623,30,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.93,0,"Yes","No","No","Yes","No","No"
2909655,0,4,0,0,0,0,0,0,0,0,0,"No",0,0.55,0.66,0,"No","No","Yes","Yes","No","No"
2909708,97,12,0,0,0,0,1,4,8,14,6,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2909793,110,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2909810,1028,8,32,600,1200,1800,180,555,1317,1932,240,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2909985,5,12,0,10,18,24,3,18,23,36,4,"No",0,0.58,0.45,0,"No","No","No","Yes","No","No"
2910202,234,12,29,152,304,456,52,157,332,472,89,"No",0,0.87,0.94,0,"No","No","Yes","Yes","No","No"
2910446,20,2,0,0,0,0,0,0,0,0,1,"No",0,0.4,0.29,0,"Yes","No","No","Yes","No","No"
2910453,0,2,0,29,42,51,0,0,1,1,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2910455,58,,0,0,0,0,1,5,14,22,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2910744,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2910989,2,12,0,0,0,0,0,0,0,1,1,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2910992,13,4,0,10,10,20,2,8,18,31,1,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2911117,9,8,0,0,1,3,0,2,5,10,1,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2911279,26,4,0,0,0,0,0,1,1,6,1,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
2911287,10,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2911357,8,2,0,0,0,0,1,1,6,6,1,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2911501,5,4,0,1,1,1,0,0,0,0,1,"No",0,0.89,0.9,0,"Yes","No","No","Yes","No","No"
2911502,25,2,0,0,0,0,3,3,3,3,0,"No",0,0.69,0.85,0,"Yes","No","No","Yes","No","No"
2911589,0,2,0,9,17,17,0,0,0,0,0,"No",0,0.07,0.19,0,"No","No","No","Yes","No","No"
2911761,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2911828,128,,10,0,0,0,29,124,292,491,66,"No",0,-99.0,-99.0,0,"No","No","No","No","No","No"
2912038,13,52,0,0,0,0,3,5,11,25,0,"No",0,0.83,0.92,0,"Yes","No","No","Yes","No","No"
2912205,12,8,0,0,0,0,3,3,3,11,1,"No",0,0.9,0.95,0,"No","No","No","Yes","No","No"
2912293,8,8,0,0,0,0,0,0,0,1,0,"No",0,0.76,0.85,0,"No","No","No","Yes","No","No"
2912402,67,2,0,0,0,0,0,1,1,1,1,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2912414,807,8,0,0,0,0,0,0,10,18,0,"No",0,0.63,0.76,0,"No","No","No","Yes","No","No"
2912489,33,8,1,8,32,56,2,17,51,72,0,"No",0,0.57,0.59,0,"No","No","No","Yes","No","No"
2912650,22,12,0,0,0,0,0,3,4,6,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2912718,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2912833,14,,0,0,0,0,0,0,0,1,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2912875,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2912957,3,9,0,0,0,0,0,0,1,1,1,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
2913022,2,2,0,4,5,5,2,2,2,2,0,"No",0,0.83,0.69,0,"Yes","No","No","Yes","No","No"
2913042,12,8,0,0,0,0,0,0,0,0,0,"No",0,0.83,0.91,0,"No","No","No","Yes","No","No"
2913091,2,10,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2913098,0,2,0,0,0,0,0,0,0,0,0,"No",0,0.63,0.72,0,"Yes","No","No","Yes","No","No"
2913379,8,,0,0,0,0,0,0,0,0,1,"No",0,-99.0,-99.0,0,"No","No","Yes","Yes","No","No"
2913618,1013,4,0,0,0,0,64,144,195,272,32,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2913747,3069,2,819,5932,11080,18604,1663,6299,14966,19481,960,"No",0,0.9,0.81,0,"No","No","No","Yes","No","No"
2913876,1,10,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","Yes","Yes","No","No"
2913941,644,8,67,282,597,777,118,423,917,1485,84,"No",0,0.54,0.54,0,"No","No","No","Yes","No","No"
2914149,10,2,0,0,0,0,0,0,1,1,0,"No",0,0.83,0.86,0,"No","No","No","Yes","No","No"
2914159,1,3,0,2,3,4,0,1,2,2,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2914186,14,2,0,0,0,0,0,0,5,8,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2914250,0,8,0,5,5,5,0,0,0,0,0,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
2914342,3,10,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.73,0,"No","No","No","Yes","No","No"
2914397,5,12,0,1,1,1,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","No"
2914425,4,2,0,1,1,1,0,0,0,0,0,"No",0,0.1,0.11,0,"Yes","No","No","Yes","No","No"
2914503,144,9,41,0,68,85,16,57,135,220,22,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2914706,5,2,0,0,0,0,0,0,0,0,1,"No",0,0.79,0.9,0,"Yes","No","No","Yes","No","No"
2914763,6,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2914828,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2914921,1,9,0,0,0,1,0,1,1,1,1,"No",0,0.7,0.77,0,"No","No","No","Yes","No","No"
2915098,3,4,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.91,0,"No","No","No","Yes","No","No"
2915196,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2915245,38,8,3,76,141,193,18,71,127,202,21,"No",0,0.77,0.76,0,"No","No","No","Yes","No","No"
2915360,12,,1,0,0,0,2,5,9,12,0,"No",0,-99.0,-99.0,0,"Yes","No","No","No","No","No"
2915479,9,12,0,2,2,2,0,0,1,1,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2915658,15,8,0,0,0,0,0,1,1,2,0,"No",0,0.99,0.99,0,"Yes","No","Yes","Yes","No","No"
2915758,18,10,0,0,0,1,1,7,17,29,0,"No",0,0.82,0.77,0,"No","No","No","Yes","No","No"
2916022,3,2,0,0,0,0,0,0,0,0,1,"No",0,0.88,0.92,0,"No","No","No","Yes","No","No"
2916125,6,13,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2916264,10,2,0,0,0,0,1,1,1,1,0,"No",0,0.21,0.34,0,"No","No","No","Yes","No","No"
2916363,1905,12,0,0,0,0,0,0,1,1,1,"No",0,0.77,0.73,0,"No","No","No","Yes","No","No"
2916560,10,9,0,0,0,0,1,1,1,1,0,"No",0,0.94,0.83,0,"Yes","No","No","Yes","No","No"
2916567,4985,52,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.87,0,"Yes","No","No","No","No","No"
2916754,5,2,1,4,10,12,2,3,9,16,0,"No",0,0.83,0.69,0,"No","No","No","Yes","No","No"
2916783,26,4,0,0,0,0,1,3,14,18,1,"No",0,0.88,0.91,0,"No","No","No","Yes","No","No"
2916821,3,8,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.64,0,"No","No","Yes","Yes","No","No"
2916945,2,2,1,2,4,6,1,5,6,9,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2917077,3176,8,0,0,0,0,1,3,8,13,3,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2917205,16,8,0,12,30,54,4,17,32,44,4,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2917214,11,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2917286,4,2,0,3,3,3,0,0,0,0,0,"No",0,0.66,0.64,0,"Yes","No","No","Yes","No","No"
2917309,217,,73,0,0,0,104,400,814,1294,105,"No",0,-99.0,-99.0,0,"No","No","No","No","No","No"
2917381,9,2,0,104,104,104,91,91,91,91,0,"No",0,0.76,0.81,1,"Yes","No","No","Yes","No","No"
2917606,7,8,10,29,49,69,6,23,39,61,7,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2917752,-1,8,0,13,23,33,4,7,12,18,10,"No",0,0.5,0.46,1,"No","No","No","Yes","No","No"
2917799,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2917805,4,8,0,0,0,0,1,1,1,1,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2918124,30,8,31,196,349,544,73,181,358,435,43,"No",0,0.84,0.86,0,"No","No","No","Yes","No","No"
2918228,1,8,0,5,7,11,0,4,6,10,3,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2918321,8,2,12,24,48,84,11,35,69,106,0,"No",0,0.9,0.95,0,"No","No","No","Yes","No","No"
2918532,4,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"Yes","No","No","Yes","No","No"
2918638,343,,0,0,0,0,3,5,13,19,2,"No",0,-99.0,-99.0,0,"Yes","No","Yes","Yes","No","No"
2918723,22,8,0,0,0,4,1,5,10,17,0,"No",0,0.61,0.62,0,"No","No","No","Yes","No","No"
2918783,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.96,0,"No","No","No","Yes","No","No"
2918832,9,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2918952,7,4,0,0,0,0,0,5,6,6,1,"No",0,0.7,0.66,0,"No","No","Yes","Yes","No","No"
2918963,7,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2919107,8,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2919191,16,13,10,0,0,0,1,5,8,11,12,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2919234,2,9,0,3,3,4,1,2,3,6,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2919239,7,4,0,0,0,0,0,0,0,3,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2919528,2,9,0,4,7,10,1,4,5,8,0,"No",0,0.93,0.78,0,"No","No","No","Yes","No","No"
2919546,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2919611,1192,0,0,0,0,0,31,91,177,263,22,"No",0,-99.0,0.0,0,"Yes","No","No","No","No","No"
2920036,1,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.66,0,"No","No","Yes","Yes","No","No"
2920283,13,12,3,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2920326,17,8,0,0,8,20,6,16,34,54,10,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2920403,14,2,2,2,6,10,2,8,15,23,2,"No",0,0.75,0.75,0,"No","No","No","Yes","No","No"
2920483,69,12,7,45,90,180,18,46,96,159,39,"No",0,0.89,0.93,0,"No","No","No","Yes","No","No"
2920559,9,8,0,5,9,13,0,6,14,17,3,"No",0,0.77,0.86,0,"No","No","No","Yes","No","No"
2920563,85,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2920701,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2920762,5839,4,0,0,0,0,3,32,54,77,9,"No",0,0.83,0.9,0,"No","No","No","Yes","No","No"
2920850,10,2,0,0,0,0,0,0,0,1,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2920986,4,2,0,26,27,27,0,0,0,0,0,"No",0,0.93,0.96,0,"Yes","No","No","Yes","No","No"
2921012,5,3,0,6,6,6,1,1,3,3,0,"No",0,0.41,0.46,0,"Yes","No","No","Yes","No","No"
2921300,154,8,0,0,0,0,3,7,19,34,0,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
2921330,5,9,0,0,0,0,0,0,1,2,2,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2921361,156,8,24,57,58,116,25,73,157,210,23,"No",0,0.89,0.93,0,"No","No","No","Yes","No","No"
2921363,208,8,4,0,0,0,9,33,61,94,21,"No",0,0.95,0.95,0,"No","No","No","Yes","No","No"
2921425,33,8,0,0,0,0,1,1,2,3,0,"No",0,0.82,0.84,0,"No","No","No","Yes","No","No"
2921766,0,2,0,12,24,24,3,5,7,11,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2921791,7,2,0,24,40,64,3,8,17,27,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2921883,368,8,33,557,557,1111,110,344,708,1094,130,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2921966,12,2,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.91,0,"Yes","No","No","Yes","No","No"
2921993,2,4,2,0,0,0,1,4,4,4,0,"No",0,0.7,0.66,0,"Yes","No","No","Yes","No","No"
2922048,226,8,0,0,0,0,8,23,40,62,2,"No",0,0.8,0.86,0,"No","No","Yes","Yes","No","No"
2922190,30,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2922277,724,8,0,0,0,0,0,0,10,10,6,"No",0,1.0,0.95,0,"No","No","Yes","Yes","No","No"
2922379,672,2,49,622,1355,1918,162,486,982,1466,158,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2922386,0,8,0,5,7,10,1,4,5,7,0,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2922441,5,4,0,6,6,12,4,9,23,30,4,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2922507,95,8,21,0,62,144,25,85,148,227,14,"No",0,0.07,0.17,0,"No","No","No","Yes","No","No"
2922677,1,8,0,0,0,0,0,0,0,0,0,"No",0,1.0,0.9,0,"No","No","No","Yes","No","No"
2922689,0,8,0,0,0,0,0,0,0,0,1,"No",0,0.53,0.54,0,"No","No","Yes","No","No","No"
2922748,5,2,2,32,64,96,7,42,67,71,0,"No",0,0.89,0.83,0,"No","No","No","Yes","No","No"
2922931,11,8,0,0,0,0,0,0,0,0,0,"No",0,0.15,0.1,0,"No","No","No","Yes","No","No"
2923023,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2923104,207,4,0,156,321,399,74,188,389,639,16,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2923219,5,8,0,4,8,12,0,4,9,9,0,"No",0,0.66,0.66,0,"No","No","No","Yes","No","No"
2923537,210,8,64,0,0,0,25,48,114,181,88,"No",0,0.98,0.93,0,"No","No","No","Yes","No","No"
2923625,34,4,0,0,3,12,3,10,15,25,0,"No",0,1.0,1.0,0,"Yes","No","Yes","Yes","No","No"
2923986,14,8,0,33,58,83,6,19,48,71,0,"No",0,0.91,0.86,0,"No","No","No","Yes","No","No"
2924011,58,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2924169,522,8,30,160,560,880,76,364,946,1504,97,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2924264,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.19,0.49,0,"Yes","No","No","Yes","No","No"
2924293,2,8,5,11,20,33,0,10,13,19,1,"No",0,0.54,0.71,0,"No","No","No","Yes","No","No"
2924484,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
2924540,154,8,0,0,0,0,7,13,25,43,0,"No",0,0.66,0.85,0,"No","No","No","Yes","No","No"
2924720,147,8,78,78,78,78,20,54,111,167,39,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
2924796,57,8,20,65,137,221,28,84,200,324,94,"No",0,0.41,0.46,0,"No","No","Yes","Yes","No","No"
2924838,7,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2924860,0,8,0,4,4,4,0,0,1,1,1,"No",0,0.37,0.34,0,"No","No","Yes","Yes","No","No"
2925021,10,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2925335,53,12,0,0,0,0,0,0,1,2,1,"No",0,0.98,0.95,0,"Yes","No","No","Yes","No","No"
2925455,86,,0,0,0,0,0,3,6,13,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2925520,2,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2925586,4,12,0,0,0,0,0,0,0,0,2,"No",0,0.56,0.58,0,"No","No","No","Yes","No","No"
2925745,47,8,75,12,12,12,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2925817,242,4,0,0,0,0,12,40,45,50,1,"No",0,0.56,0.58,0,"No","No","No","Yes","No","No"
2925924,8232,9,47,0,0,0,75,459,871,1517,86,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2925964,9892,2,0,0,0,0,18,49,81,114,0,"No",0,0.5,0.52,0,"No","No","No","Yes","No","No"
2926117,4295,2,158,1992,4608,7488,674,2838,5552,5827,1665,"No",0,0.97,0.96,0,"Yes","No","No","Yes","No","No"
2926142,10,8,0,12,23,34,3,9,17,24,0,"No",0,0.53,0.52,0,"No","No","No","Yes","No","No"
2926153,2,13,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.81,0,"Yes","No","No","Yes","No","No"
2926397,29,2,0,0,0,0,0,1,7,8,0,"No",0,0.93,0.87,0,"No","No","Yes","Yes","No","No"
2926415,95,8,38,36,36,72,19,35,67,93,23,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2926474,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","No"
2926551,19,8,0,0,0,0,0,0,0,0,0,"No",0,0.15,0.1,0,"No","No","No","Yes","No","No"
2926573,41,8,0,15,45,85,3,21,42,52,0,"No",0,0.73,0.7,0,"No","No","No","Yes","No","No"
2926903,22,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2927142,241,8,0,0,0,0,3,3,8,15,2,"No",0,-99.0,1.0,0,"No","No","No","Yes","No","No"
2927184,1201,52,0,0,0,0,3,6,9,22,9,"No",0,-99.0,-99.0,0,"Yes","No","Yes","Yes","No","No"
2927203,37,,0,0,0,0,0,1,1,1,2,"No",0,-99.0,-99.0,0,"Yes","No","Yes","Yes","No","No"
2927363,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
2927439,1273,8,496,880,1760,3080,371,1067,2044,3229,598,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2927440,195,8,0,216,433,619,112,262,448,674,39,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2927443,146,2,0,0,70,140,21,62,104,136,20,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2927696,129,8,15,32,129,204,25,93,245,400,39,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2927755,0,2,0,9,45,45,0,0,0,0,0,"No",0,0.88,0.83,0,"Yes","No","No","Yes","No","No"
2928007,8,8,0,0,0,0,0,0,0,0,1,"No",0,0.84,0.82,0,"No","No","Yes","Yes","No","No"
2928066,0,8,4,7,11,17,3,8,14,20,0,"No",0,0.94,0.96,0,"No","No","No","Yes","No","No"
2928235,961,8,315,2715,4950,7535,810,2338,3846,5560,434,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2928276,89,8,8,96,192,240,23,70,128,218,39,"No",0,0.84,0.86,0,"No","No","No","Yes","No","No"
2928513,54,2,0,0,0,0,0,0,0,2,0,"No",0,-99.0,-99.0,0,"No","No","Yes","Yes","No","No"
2928518,6,2,0,0,0,0,0,0,0,0,1,"No",0,0.69,0.85,0,"Yes","No","No","Yes","No","No"
2928552,3,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2928890,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2928891,13,12,5,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2929016,126,2,0,0,0,0,15,32,68,107,19,"No",0,0.94,0.96,0,"No","No","No","Yes","No","No"
2929097,127,8,23,72,168,234,44,114,232,345,42,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2929182,3,12,0,0,0,0,0,0,0,0,1,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2929240,4,14,0,2,2,5,0,1,5,7,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2929347,3,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2929425,3,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
2929546,6,8,25,0,0,0,5,12,19,27,0,"No",0,0.9,0.88,0,"No","No","No","Yes","No","No"
2929558,13,8,0,0,8,16,0,3,13,24,1,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2930095,3,8,0,0,0,0,0,0,0,0,1,"No",0,0.84,0.8,0,"Yes","No","No","Yes","No","No"
2930126,23,2,0,0,0,0,0,0,0,0,0,"No",0,0.83,0.69,0,"No","No","No","Yes","No","No"
2930194,17,12,0,0,0,0,0,1,1,1,0,"No",0,0.73,0.79,0,"Yes","No","No","Yes","No","No"
2930293,10,8,0,0,0,2,2,3,10,11,2,"No",0,0.68,0.49,0,"No","No","No","Yes","No","No"
2930297,111,8,73,0,0,0,10,46,88,126,13,"No",0,0.31,0.2,0,"No","No","No","Yes","No","No"
2930325,0,4,11,4,4,4,0,0,0,0,0,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
2930372,17,4,0,0,0,0,2,3,3,3,1,"No",0,0.35,0.52,0,"No","No","No","Yes","No","No"
2930373,28,8,0,0,0,0,0,0,0,1,0,"No",0,0.96,0.96,0,"No","No","Yes","Yes","No","No"
2930510,237,8,0,137,354,509,1,6,11,16,3,"No",0,0.56,0.68,0,"No","No","No","Yes","No","No"
2930596,0,4,0,1,1,1,0,1,1,2,1,"No",0,0.56,0.58,0,"No","No","No","Yes","No","No"
