x,y
-1.29,0.825
-1.275,0.825
-1.26,0.825
-1.245,0.825
-1.23,0.825
-1.215,0.825
-1.2,0.825
-1.185,0.825
-1.17,0.825
-1.155,0.825
-1.14,0.825
-1.125,0.825
-1.11,0.825
-1.095,0.825
-1.08,0.825
-1.065,0.825
-1.05,0.825
-1.035,0.825
-1.02,0.825
-1.005,0.825
-0.99,0.825
-0.975,0.825
-0.96,0.825
-0.945,0.825
-0.93,0.825
-0.915,0.825
-0.9,0.825
-0.885,0.825
-0.87,0.825
-0.855,0.825
-0.84,0.825
-0.825,0.825
-0.81,0.825
-0.795,0.825
-0.78,0.825
-0.765,0.825
-0.75,0.825
-0.735,0.825
-0.72,0.825
-0.705,0.825
-0.69,0.825
-0.675,0.825
-0.66,0.825
-0.645,0.825
-0.63,0.825
-0.615,0.825
-0.6,0.825
-0.585,0.825
-0.57,0.825
-0.555,0.825
-0.54,0.825
-0.525,0.825
-0.51,0.825
-0.495,0.825
-0.48,0.825
-0.465,0.825
-0.45,0.825
-0.435,0.825
-0.42,0.825
-0.405,0.825
-0.39,0.825
-0.375,0.825
-0.36,0.825
-0.345,0.825
-0.33,0.825
-0.315,0.825
-0.3,0.825
-0.285,0.825
-0.27,0.825
-0.255,0.825
-0.24,0.825
-0.225,0.825
-0.21,0.825
-0.195,0.825
-0.18,0.825
-0.165,0.825
-0.15,0.825
-0.135,0.825
-0.12,0.825
-0.105,0.825
-0.09,0.825
-0.075,0.825
-0.06,0.825
-0.045,0.825
-0.03,0.825
-0.015,0.825
0,0.825
0.015,0.825
0.03,0.825
0.045,0.825
0.06,0.825
0.075,0.825
0.09,0.825
0.105,0.825
0.12,0.825
0.135,0.825
0.15,0.825
0.165,0.825
0.18,0.825
0.195,0.825
0.21,0.825
0.225,0.825
0.24,0.825
0.255,0.825
0.27,0.825
0.285,0.825
0.3,0.825
0.315,0.825
0.33,0.825
0.345,0.825
0.36,0.825
0.375,0.825
0.39,0.825
0.405,0.825
0.42,0.825
0.435,0.825
0.45,0.825
0.465,0.825
0.48,0.825
0.495,0.825
0.51,0.825
0.525,0.825
0.54,0.825
0.555,0.825
0.57,0.825
0.585,0.825
0.6,0.825
0.615,0.825
0.63,0.825
0.645,0.825
0.66,0.825
0.675,0.825
0.69,0.825
0.705,0.825
0.72,0.825
0.735,0.825
0.75,0.825
0.765,0.825
0.78,0.825
0.795,0.825
0.81,0.825
0.825,0.825
0.84,0.825
0.855,0.825
0.87,0.825
0.885,0.825
0.9,0.825
0.915,0.825
0.93,0.825
0.945,0.825
0.96,0.825
0.975,0.825
0.99,0.825
1.005,0.825
1.02,0.825
1.035,0.825
1.05,0.825
1.065,0.825
1.08,0.825
1.095,0.825
1.11,0.825
1.125,0.825
1.14,0.825
1.155,0.825
1.17,0.825
1.185,0.825
1.2,0.825
1.215,0.825
1.23,0.825
1.245,0.825
1.26,0.825
1.275,0.825
1.29,0.825
1.305,0.825
1.32,0.825
1.335,0.825
1.35,0.825
1.365,0.825
1.38,0.825
1.395,0.825
1.41,0.825
1.425,0.825
1.44,0.825
1.455,0.825
1.47,0.825
1.485,0.825
1.5,0.825
-1.5,0.84
-1.485,0.84
-1.47,0.84
-1.455,0.84
-1.44,0.84
-1.425,0.84
-1.41,0.84
-1.395,0.84
-1.38,0.84
-1.365,0.84
-1.35,0.84
-1.335,0.84
-1.32,0.84
-1.305,0.84
-1.29,0.84
-1.275,0.84
-1.26,0.84
-1.245,0.84
-1.23,0.84
-1.215,0.84
-1.2,0.84
-1.185,0.84
-1.17,0.84
-1.155,0.84
-1.14,0.84
-1.125,0.84
-1.11,0.84
-1.095,0.84
-1.08,0.84
-1.065,0.84
-1.05,0.84
-1.035,0.84
-1.02,0.84
-1.005,0.84
-0.99,0.84
-0.975,0.84
-0.96,0.84
-0.945,0.84
-0.93,0.84
-0.915,0.84
-0.9,0.84
-0.885,0.84
-0.87,0.84
-0.855,0.84
-0.84,0.84
-0.825,0.84
-0.81,0.84
-0.795,0.84
-0.78,0.84
-0.765,0.84
-0.75,0.84
-0.735,0.84
-0.72,0.84
-0.705,0.84
-0.69,0.84
-0.675,0.84
-0.66,0.84
-0.645,0.84
-0.63,0.84
-0.615,0.84
-0.6,0.84
-0.585,0.84
-0.57,0.84
-0.555,0.84
-0.54,0.84
-0.525,0.84
-0.51,0.84
-0.495,0.84
-0.48,0.84
-0.465,0.84
-0.45,0.84
-0.435,0.84
-0.42,0.84
-0.405,0.84
-0.39,0.84
-0.375,0.84
-0.36,0.84
-0.345,0.84
-0.33,0.84
-0.315,0.84
-0.3,0.84
-0.285,0.84
-0.27,0.84
-0.255,0.84
-0.24,0.84
-0.225,0.84
-0.21,0.84
-0.195,0.84
-0.18,0.84
-0.165,0.84
-0.15,0.84
-0.135,0.84
-0.12,0.84
-0.105,0.84
-0.09,0.84
-0.075,0.84
-0.06,0.84
-0.045,0.84
-0.03,0.84
-0.015,0.84
0,0.84
0.015,0.84
0.03,0.84
0.045,0.84
0.06,0.84
0.075,0.84
0.09,0.84
0.105,0.84
0.12,0.84
0.135,0.84
0.15,0.84
0.165,0.84
0.18,0.84
0.195,0.84
0.21,0.84
0.225,0.84
0.24,0.84
0.255,0.84
0.27,0.84
0.285,0.84
0.3,0.84
0.315,0.84
0.33,0.84
0.345,0.84
0.36,0.84
0.375,0.84
0.39,0.84
0.405,0.84
0.42,0.84
0.435,0.84
0.45,0.84
0.465,0.84
0.48,0.84
0.495,0.84
0.51,0.84
0.525,0.84
0.54,0.84
0.555,0.84
0.57,0.84
0.585,0.84
0.6,0.84
0.615,0.84
0.63,0.84
0.645,0.84
0.66,0.84
0.675,0.84
0.69,0.84
0.705,0.84
0.72,0.84
0.735,0.84
0.75,0.84
0.765,0.84
0.78,0.84
0.795,0.84
0.81,0.84
0.825,0.84
0.84,0.84
0.855,0.84
0.87,0.84
0.885,0.84
0.9,0.84
0.915,0.84
0.93,0.84
0.945,0.84
0.96,0.84
0.975,0.84
0.99,0.84
1.005,0.84
1.02,0.84
1.035,0.84
1.05,0.84
1.065,0.84
1.08,0.84
1.095,0.84
1.11,0.84
1.125,0.84
1.14,0.84
1.155,0.84
1.17,0.84
1.185,0.84
1.2,0.84
1.215,0.84
1.23,0.84
1.245,0.84
1.26,0.84
1.275,0.84
1.29,0.84
1.305,0.84
1.32,0.84
1.335,0.84
1.35,0.84
1.365,0.84
1.38,0.84
1.395,0.84
1.41,0.84
1.425,0.84
1.44,0.84
1.455,0.84
1.47,0.84
1.485,0.84
1.5,0.84
-1.5,0.855
-1.485,0.855
-1.47,0.855
-1.455,0.855
-1.44,0.855
-1.425,0.855
-1.41,0.855
-1.395,0.855
-1.38,0.855
-1.365,0.855
-1.35,0.855
-1.335,0.855
-1.32,0.855
-1.305,0.855
-1.29,0.855
-1.275,0.855
-1.26,0.855
-1.245,0.855
-1.23,0.855
-1.215,0.855
-1.2,0.855
-1.185,0.855
-1.17,0.855
-1.155,0.855
-1.14,0.855
-1.125,0.855
-1.11,0.855
-1.095,0.855
-1.08,0.855
-1.065,0.855
-1.05,0.855
-1.035,0.855
-1.02,0.855
-1.005,0.855
-0.99,0.855
-0.975,0.855
-0.96,0.855
-0.945,0.855
-0.93,0.855
-0.915,0.855
-0.9,0.855
-0.885,0.855
-0.87,0.855
-0.855,0.855
-0.84,0.855
-0.825,0.855
-0.81,0.855
-0.795,0.855
-0.78,0.855
-0.765,0.855
-0.75,0.855
-0.735,0.855
-0.72,0.855
-0.705,0.855
-0.69,0.855
-0.675,0.855
-0.66,0.855
-0.645,0.855
-0.63,0.855
-0.615,0.855
-0.6,0.855
-0.585,0.855
-0.57,0.855
-0.555,0.855
-0.54,0.855
-0.525,0.855
-0.51,0.855
-0.495,0.855
-0.48,0.855
-0.465,0.855
-0.45,0.855
-0.435,0.855
-0.42,0.855
-0.405,0.855
-0.39,0.855
-0.375,0.855
-0.36,0.855
-0.345,0.855
-0.33,0.855
-0.315,0.855
-0.3,0.855
-0.285,0.855
-0.27,0.855
-0.255,0.855
-0.24,0.855
-0.225,0.855
-0.21,0.855
-0.195,0.855
-0.18,0.855
-0.165,0.855
-0.15,0.855
-0.135,0.855
-0.12,0.855
-0.105,0.855
-0.09,0.855
-0.075,0.855
-0.06,0.855
-0.045,0.855
-0.03,0.855
-0.015,0.855
0,0.855
0.015,0.855
0.03,0.855
0.045,0.855
0.06,0.855
0.075,0.855
0.09,0.855
0.105,0.855
0.12,0.855
0.135,0.855
0.15,0.855
0.165,0.855
0.18,0.855
0.195,0.855
0.21,0.855
0.225,0.855
0.24,0.855
0.255,0.855
0.27,0.855
0.285,0.855
0.3,0.855
0.315,0.855
0.33,0.855
0.345,0.855
0.36,0.855
0.375,0.855
0.39,0.855
0.405,0.855
0.42,0.855
0.435,0.855
0.45,0.855
0.465,0.855
0.48,0.855
0.495,0.855
0.51,0.855
0.525,0.855
0.54,0.855
0.555,0.855
0.57,0.855
0.585,0.855
0.6,0.855
0.615,0.855
0.63,0.855
0.645,0.855
0.66,0.855
0.675,0.855
0.69,0.855
0.705,0.855
0.72,0.855
0.735,0.855
0.75,0.855
0.765,0.855
0.78,0.855
0.795,0.855
0.81,0.855
0.825,0.855
0.84,0.855
0.855,0.855
0.87,0.855
0.885,0.855
0.9,0.855
0.915,0.855
0.93,0.855
0.945,0.855
0.96,0.855
0.975,0.855
0.99,0.855
1.005,0.855
1.02,0.855
1.035,0.855
1.05,0.855
1.065,0.855
1.08,0.855
1.095,0.855
1.11,0.855
1.125,0.855
1.14,0.855
1.155,0.855
1.17,0.855
1.185,0.855
1.2,0.855
1.215,0.855
1.23,0.855
1.245,0.855
1.26,0.855
1.275,0.855
1.29,0.855
1.305,0.855
1.32,0.855
1.335,0.855
1.35,0.855
1.365,0.855
1.38,0.855
1.395,0.855
1.41,0.855
1.425,0.855
1.44,0.855
1.455,0.855
1.47,0.855
1.485,0.855
1.5,0.855
-1.5,0.87
-1.485,0.87
-1.47,0.87
-1.455,0.87
-1.44,0.87
-1.425,0.87
-1.41,0.87
-1.395,0.87
-1.38,0.87
-1.365,0.87
-1.35,0.87
-1.335,0.87
-1.32,0.87
-1.305,0.87
-1.29,0.87
-1.275,0.87
-1.26,0.87
-1.245,0.87
-1.23,0.87
-1.215,0.87
-1.2,0.87
-1.185,0.87
-1.17,0.87
-1.155,0.87
-1.14,0.87
-1.125,0.87
-1.11,0.87
-1.095,0.87
-1.08,0.87
-1.065,0.87
-1.05,0.87
-1.035,0.87
-1.02,0.87
-1.005,0.87
-0.99,0.87
-0.975,0.87
-0.96,0.87
-0.945,0.87
-0.93,0.87
-0.915,0.87
-0.9,0.87
-0.885,0.87
-0.87,0.87
-0.855,0.87
-0.84,0.87
-0.825,0.87
-0.81,0.87
-0.795,0.87
-0.78,0.87
-0.765,0.87
-0.75,0.87
-0.735,0.87
-0.72,0.87
-0.705,0.87
-0.69,0.87
-0.675,0.87
-0.66,0.87
-0.645,0.87
-0.63,0.87
-0.615,0.87
-0.6,0.87
-0.585,0.87
-0.57,0.87
-0.555,0.87
-0.54,0.87
-0.525,0.87
-0.51,0.87
-0.495,0.87
-0.48,0.87
-0.465,0.87
-0.45,0.87
-0.435,0.87
-0.42,0.87
-0.405,0.87
-0.39,0.87
-0.375,0.87
-0.36,0.87
-0.345,0.87
-0.33,0.87
-0.315,0.87
-0.3,0.87
-0.285,0.87
-0.27,0.87
-0.255,0.87
-0.24,0.87
-0.225,0.87
-0.21,0.87
-0.195,0.87
-0.18,0.87
-0.165,0.87
-0.15,0.87
-0.135,0.87
-0.12,0.87
-0.105,0.87
-0.09,0.87
-0.075,0.87
-0.06,0.87
-0.045,0.87
-0.03,0.87
-0.015,0.87
0,0.87
0.015,0.87
0.03,0.87
0.045,0.87
0.06,0.87
0.075,0.87
0.09,0.87
0.105,0.87
0.12,0.87
0.135,0.87
0.15,0.87
0.165,0.87
0.18,0.87
0.195,0.87
0.21,0.87
0.225,0.87
0.24,0.87
0.255,0.87
0.27,0.87
0.285,0.87
0.3,0.87
0.315,0.87
0.33,0.87
0.345,0.87
0.36,0.87
0.375,0.87
0.39,0.87
0.405,0.87
0.42,0.87
0.435,0.87
0.45,0.87
0.465,0.87
0.48,0.87
0.495,0.87
0.51,0.87
0.525,0.87
0.54,0.87
0.555,0.87
0.57,0.87
0.585,0.87
0.6,0.87
0.615,0.87
0.63,0.87
0.645,0.87
0.66,0.87
0.675,0.87
0.69,0.87
0.705,0.87
0.72,0.87
0.735,0.87
0.75,0.87
0.765,0.87
0.78,0.87
0.795,0.87
0.81,0.87
0.825,0.87
0.84,0.87
0.855,0.87
0.87,0.87
0.885,0.87
0.9,0.87
0.915,0.87
0.93,0.87
0.945,0.87
0.96,0.87
0.975,0.87
0.99,0.87
1.005,0.87
1.02,0.87
1.035,0.87
1.05,0.87
1.065,0.87
1.08,0.87
1.095,0.87
1.11,0.87
1.125,0.87
1.14,0.87
1.155,0.87
1.17,0.87
1.185,0.87
1.2,0.87
1.215,0.87
1.23,0.87
1.245,0.87
1.26,0.87
1.275,0.87
1.29,0.87
1.305,0.87
1.32,0.87
1.335,0.87
1.35,0.87
1.365,0.87
1.38,0.87
1.395,0.87
1.41,0.87
1.425,0.87
1.44,0.87
1.455,0.87
1.47,0.87
1.485,0.87
1.5,0.87
-1.5,0.885
-1.485,0.885
-1.47,0.885
-1.455,0.885
-1.44,0.885
-1.425,0.885
-1.41,0.885
-1.395,0.885
-1.38,0.885
-1.365,0.885
-1.35,0.885
-1.335,0.885
-1.32,0.885
-1.305,0.885
-1.29,0.885
-1.275,0.885
-1.26,0.885
-1.245,0.885
-1.23,0.885
-1.215,0.885
-1.2,0.885
-1.185,0.885
-1.17,0.885
-1.155,0.885
-1.14,0.885
-1.125,0.885
-1.11,0.885
-1.095,0.885
-1.08,0.885
-1.065,0.885
-1.05,0.885
-1.035,0.885
-1.02,0.885
-1.005,0.885
-0.99,0.885
-0.975,0.885
-0.96,0.885
-0.945,0.885
-0.93,0.885
-0.915,0.885
-0.9,0.885
-0.885,0.885
-0.87,0.885
-0.855,0.885
-0.84,0.885
-0.825,0.885
-0.81,0.885
-0.795,0.885
-0.78,0.885
-0.765,0.885
-0.75,0.885
-0.735,0.885
-0.72,0.885
-0.705,0.885
-0.69,0.885
-0.675,0.885
-0.66,0.885
-0.645,0.885
-0.63,0.885
-0.615,0.885
-0.6,0.885
-0.585,0.885
-0.57,0.885
-0.555,0.885
-0.54,0.885
-0.525,0.885
-0.51,0.885
-0.495,0.885
-0.48,0.885
-0.465,0.885
-0.45,0.885
-0.435,0.885
-0.42,0.885
-0.405,0.885
-0.39,0.885
-0.375,0.885
-0.36,0.885
-0.345,0.885
-0.33,0.885
-0.315,0.885
-0.3,0.885
-0.285,0.885
-0.27,0.885
-0.255,0.885
-0.24,0.885
-0.225,0.885
-0.21,0.885
-0.195,0.885
-0.18,0.885
-0.165,0.885
-0.15,0.885
-0.135,0.885
-0.12,0.885
-0.105,0.885
-0.09,0.885
-0.075,0.885
-0.06,0.885
-0.045,0.885
-0.03,0.885
-0.015,0.885
0,0.885
0.015,0.885
0.03,0.885
0.045,0.885
0.06,0.885
0.075,0.885
0.09,0.885
0.105,0.885
0.12,0.885
0.135,0.885
0.15,0.885
0.165,0.885
0.18,0.885
0.195,0.885
0.21,0.885
0.225,0.885
0.24,0.885
0.255,0.885
0.27,0.885
0.285,0.885
0.3,0.885
0.315,0.885
0.33,0.885
0.345,0.885
0.36,0.885
0.375,0.885
0.39,0.885
0.405,0.885
0.42,0.885
0.435,0.885
0.45,0.885
0.465,0.885
0.48,0.885
0.495,0.885
0.51,0.885
0.525,0.885
0.54,0.885
0.555,0.885
0.57,0.885
0.585,0.885
0.6,0.885
0.615,0.885
0.63,0.885
0.645,0.885
0.66,0.885
0.675,0.885
0.69,0.885
0.705,0.885
0.72,0.885
0.735,0.885
0.75,0.885
0.765,0.885
0.78,0.885
0.795,0.885
0.81,0.885
0.825,0.885
0.84,0.885
0.855,0.885
0.87,0.885
0.885,0.885
0.9,0.885
0.915,0.885
0.93,0.885
0.945,0.885
0.96,0.885
0.975,0.885
0.99,0.885
1.005,0.885
1.02,0.885
1.035,0.885
1.05,0.885
1.065,0.885
1.08,0.885
1.095,0.885
1.11,0.885
1.125,0.885
1.14,0.885
1.155,0.885
1.17,0.885
1.185,0.885
1.2,0.885
1.215,0.885
1.23,0.885
1.245,0.885
1.26,0.885
1.275,0.885
1.29,0.885
1.305,0.885
1.32,0.885
1.335,0.885
1.35,0.885
1.365,0.885
1.38,0.885
1.395,0.885
1.41,0.885
1.425,0.885
1.44,0.885
1.455,0.885
1.47,0.885
1.485,0.885
1.5,0.885
-1.5,0.9
-1.485,0.9
-1.47,0.9
-1.455,0.9
-1.44,0.9
-1.425,0.9
-1.41,0.9
-1.395,0.9
-1.38,0.9
-1.365,0.9
-1.35,0.9
-1.335,0.9
-1.32,0.9
-1.305,0.9
-1.29,0.9
-1.275,0.9
-1.26,0.9
-1.245,0.9
-1.23,0.9
-1.215,0.9
-1.2,0.9
-1.185,0.9
-1.17,0.9
-1.155,0.9
-1.14,0.9
-1.125,0.9
-1.11,0.9
-1.095,0.9
-1.08,0.9
-1.065,0.9
-1.05,0.9
-1.035,0.9
-1.02,0.9
-1.005,0.9
-0.99,0.9
-0.975,0.9
-0.96,0.9
-0.945,0.9
-0.93,0.9
-0.915,0.9
-0.9,0.9
-0.885,0.9
-0.87,0.9
-0.855,0.9
-0.84,0.9
-0.825,0.9
-0.81,0.9
-0.795,0.9
-0.78,0.9
-0.765,0.9
-0.75,0.9
-0.735,0.9
-0.72,0.9
-0.705,0.9
-0.69,0.9
-0.675,0.9
-0.66,0.9
-0.645,0.9
-0.63,0.9
-0.615,0.9
-0.6,0.9
-0.585,0.9
-0.57,0.9
-0.555,0.9
-0.54,0.9
-0.525,0.9
-0.51,0.9
-0.495,0.9
-0.48,0.9
-0.465,0.9
-0.45,0.9
-0.435,0.9
-0.42,0.9
-0.405,0.9
-0.39,0.9
-0.375,0.9
-0.36,0.9
-0.345,0.9
-0.33,0.9
-0.315,0.9
-0.3,0.9
-0.285,0.9
-0.27,0.9
-0.255,0.9
-0.24,0.9
-0.225,0.9
-0.21,0.9
-0.195,0.9
-0.18,0.9
-0.165,0.9
-0.15,0.9
-0.135,0.9
-0.12,0.9
-0.105,0.9
-0.09,0.9
-0.075,0.9
-0.06,0.9
-0.045,0.9
-0.03,0.9
-0.015,0.9
0,0.9
0.015,0.9
0.03,0.9
0.045,0.9
0.06,0.9
0.075,0.9
0.09,0.9
0.105,0.9
0.12,0.9
0.135,0.9
0.15,0.9
0.165,0.9
0.18,0.9
0.195,0.9
0.21,0.9
0.225,0.9
0.24,0.9
0.255,0.9
0.27,0.9
0.285,0.9
0.3,0.9
0.315,0.9
0.33,0.9
0.345,0.9
0.36,0.9
0.375,0.9
0.39,0.9
0.405,0.9
0.42,0.9
0.435,0.9
0.45,0.9
0.465,0.9
0.48,0.9
0.495,0.9
0.51,0.9
0.525,0.9
0.54,0.9
0.555,0.9
0.57,0.9
0.585,0.9
0.6,0.9
0.615,0.9
0.63,0.9
0.645,0.9
0.66,0.9
0.675,0.9
0.69,0.9
0.705,0.9
0.72,0.9
0.735,0.9
0.75,0.9
0.765,0.9
0.78,0.9
0.795,0.9
0.81,0.9
0.825,0.9
0.84,0.9
0.855,0.9
0.87,0.9
0.885,0.9
0.9,0.9
0.915,0.9
0.93,0.9
0.945,0.9
0.96,0.9
0.975,0.9
0.99,0.9
1.005,0.9
1.02,0.9
1.035,0.9
1.05,0.9
1.065,0.9
1.08,0.9
1.095,0.9
1.11,0.9
1.125,0.9
1.14,0.9
1.155,0.9
1.17,0.9
1.185,0.9
1.2,0.9
1.215,0.9
1.23,0.9
1.245,0.9
1.26,0.9
1.275,0.9
1.29,0.9
1.305,0.9
1.32,0.9
1.335,0.9
1.35,0.9
1.365,0.9
1.38,0.9
1.395,0.9
1.41,0.9
1.425,0.9
1.44,0.9
1.455,0.9
1.47,0.9
1.485,0.9
1.5,0.9
-1.5,0.915
-1.485,0.915
-1.47,0.915
-1.455,0.915
-1.44,0.915
-1.425,0.915
-1.41,0.915
-1.395,0.915
-1.38,0.915
-1.365,0.915
-1.35,0.915
-1.335,0.915
-1.32,0.915
-1.305,0.915
-1.29,0.915
-1.275,0.915
-1.26,0.915
-1.245,0.915
-1.23,0.915
-1.215,0.915
-1.2,0.915
-1.185,0.915
-1.17,0.915
-1.155,0.915
-1.14,0.915
-1.125,0.915
-1.11,0.915
-1.095,0.915
-1.08,0.915
-1.065,0.915
-1.05,0.915
-1.035,0.915
-1.02,0.915
-1.005,0.915
-0.99,0.915
-0.975,0.915
-0.96,0.915
-0.945,0.915
-0.93,0.915
-0.915,0.915
-0.9,0.915
-0.885,0.915
-0.87,0.915
-0.855,0.915
-0.84,0.915
-0.825,0.915
-0.81,0.915
-0.795,0.915
-0.78,0.915
-0.765,0.915
-0.75,0.915
-0.735,0.915
-0.72,0.915
-0.705,0.915
-0.69,0.915
-0.675,0.915
-0.66,0.915
-0.645,0.915
-0.63,0.915
-0.615,0.915
-0.6,0.915
-0.585,0.915
-0.57,0.915
-0.555,0.915
-0.54,0.915
-0.525,0.915
-0.51,0.915
-0.495,0.915
-0.48,0.915
-0.465,0.915
-0.45,0.915
-0.435,0.915
-0.42,0.915
-0.405,0.915
-0.39,0.915
-0.375,0.915
-0.36,0.915
-0.345,0.915
-0.33,0.915
-0.315,0.915
-0.3,0.915
-0.285,0.915
-0.27,0.915
-0.255,0.915
-0.24,0.915
-0.225,0.915
-0.21,0.915
-0.195,0.915
-0.18,0.915
-0.165,0.915
-0.15,0.915
-0.135,0.915
-0.12,0.915
-0.105,0.915
-0.09,0.915
-0.075,0.915
-0.06,0.915
-0.045,0.915
-0.03,0.915
-0.015,0.915
0,0.915
0.015,0.915
0.03,0.915
0.045,0.915
0.06,0.915
0.075,0.915
0.09,0.915
0.105,0.915
0.12,0.915
0.135,0.915
0.15,0.915
0.165,0.915
0.18,0.915
0.195,0.915
0.21,0.915
0.225,0.915
0.24,0.915
0.255,0.915
0.27,0.915
0.285,0.915
0.3,0.915
0.315,0.915
0.33,0.915
0.345,0.915
0.36,0.915
0.375,0.915
0.39,0.915
0.405,0.915
0.42,0.915
0.435,0.915
0.45,0.915
0.465,0.915
0.48,0.915
0.495,0.915
0.51,0.915
0.525,0.915
0.54,0.915
0.555,0.915
0.57,0.915
0.585,0.915
0.6,0.915
0.615,0.915
0.63,0.915
0.645,0.915
0.66,0.915
0.675,0.915
0.69,0.915
0.705,0.915
0.72,0.915
0.735,0.915
0.75,0.915
0.765,0.915
0.78,0.915
0.795,0.915
0.81,0.915
0.825,0.915
0.84,0.915
0.855,0.915
0.87,0.915
0.885,0.915
0.9,0.915
0.915,0.915
0.93,0.915
0.945,0.915
0.96,0.915
0.975,0.915
0.99,0.915
1.005,0.915
1.02,0.915
1.035,0.915
1.05,0.915
1.065,0.915
1.08,0.915
1.095,0.915
1.11,0.915
1.125,0.915
1.14,0.915
1.155,0.915
1.17,0.915
1.185,0.915
1.2,0.915
1.215,0.915
1.23,0.915
1.245,0.915
1.26,0.915
1.275,0.915
1.29,0.915
1.305,0.915
1.32,0.915
1.335,0.915
1.35,0.915
1.365,0.915
1.38,0.915
1.395,0.915
1.41,0.915
1.425,0.915
1.44,0.915
1.455,0.915
1.47,0.915
1.485,0.915
1.5,0.915
-1.5,0.93
-1.485,0.93
-1.47,0.93
-1.455,0.93
-1.44,0.93
-1.425,0.93
-1.41,0.93
-1.395,0.93
-1.38,0.93
-1.365,0.93
-1.35,0.93
-1.335,0.93
-1.32,0.93
-1.305,0.93
-1.29,0.93
-1.275,0.93
-1.26,0.93
-1.245,0.93
-1.23,0.93
-1.215,0.93
-1.2,0.93
-1.185,0.93
-1.17,0.93
-1.155,0.93
-1.14,0.93
-1.125,0.93
-1.11,0.93
-1.095,0.93
-1.08,0.93
-1.065,0.93
-1.05,0.93
-1.035,0.93
-1.02,0.93
-1.005,0.93
-0.99,0.93
-0.975,0.93
-0.96,0.93
-0.945,0.93
-0.93,0.93
-0.915,0.93
-0.9,0.93
-0.885,0.93
-0.87,0.93
-0.855,0.93
-0.84,0.93
-0.825,0.93
-0.81,0.93
-0.795,0.93
-0.78,0.93
-0.765,0.93
-0.75,0.93
-0.735,0.93
-0.72,0.93
-0.705,0.93
-0.69,0.93
-0.675,0.93
-0.66,0.93
-0.645,0.93
-0.63,0.93
-0.615,0.93
-0.6,0.93
-0.585,0.93
-0.57,0.93
-0.555,0.93
-0.54,0.93
-0.525,0.93
-0.51,0.93
-0.495,0.93
-0.48,0.93
-0.465,0.93
-0.45,0.93
-0.435,0.93
-0.42,0.93
-0.405,0.93
-0.39,0.93
-0.375,0.93
-0.36,0.93
-0.345,0.93
-0.33,0.93
-0.315,0.93
-0.3,0.93
-0.285,0.93
-0.27,0.93
-0.255,0.93
-0.24,0.93
-0.225,0.93
-0.21,0.93
-0.195,0.93
-0.18,0.93
-0.165,0.93
-0.15,0.93
-0.135,0.93
-0.12,0.93
-0.105,0.93
-0.09,0.93
-0.075,0.93
-0.06,0.93
-0.045,0.93
-0.03,0.93
-0.015,0.93
0,0.93
0.015,0.93
0.03,0.93
0.045,0.93
0.06,0.93
0.075,0.93
0.09,0.93
0.105,0.93
0.12,0.93
0.135,0.93
0.15,0.93
0.165,0.93
0.18,0.93
0.195,0.93
0.21,0.93
0.225,0.93
0.24,0.93
0.255,0.93
0.27,0.93
0.285,0.93
0.3,0.93
0.315,0.93
0.33,0.93
0.345,0.93
0.36,0.93
0.375,0.93
0.39,0.93
0.405,0.93
0.42,0.93
0.435,0.93
0.45,0.93
0.465,0.93
0.48,0.93
0.495,0.93
0.51,0.93
0.525,0.93
0.54,0.93
0.555,0.93
0.57,0.93
0.585,0.93
0.6,0.93
0.615,0.93
0.63,0.93
0.645,0.93
0.66,0.93
0.675,0.93
0.69,0.93
0.705,0.93
0.72,0.93
0.735,0.93
0.75,0.93
0.765,0.93
0.78,0.93
0.795,0.93
0.81,0.93
0.825,0.93
0.84,0.93
0.855,0.93
0.87,0.93
0.885,0.93
0.9,0.93
0.915,0.93
0.93,0.93
0.945,0.93
0.96,0.93
0.975,0.93
0.99,0.93
1.005,0.93
1.02,0.93
1.035,0.93
1.05,0.93
1.065,0.93
1.08,0.93
1.095,0.93
1.11,0.93
1.125,0.93
1.14,0.93
1.155,0.93
1.17,0.93
1.185,0.93
1.2,0.93
1.215,0.93
1.23,0.93
1.245,0.93
1.26,0.93
1.275,0.93
1.29,0.93
1.305,0.93
1.32,0.93
1.335,0.93
1.35,0.93
1.365,0.93
1.38,0.93
1.395,0.93
1.41,0.93
1.425,0.93
1.44,0.93
1.455,0.93
1.47,0.93
1.485,0.93
1.5,0.93
-1.5,0.945
-1.485,0.945
-1.47,0.945
-1.455,0.945
-1.44,0.945
-1.425,0.945
-1.41,0.945
-1.395,0.945
-1.38,0.945
-1.365,0.945
-1.35,0.945
-1.335,0.945
-1.32,0.945
-1.305,0.945
-1.29,0.945
-1.275,0.945
-1.26,0.945
-1.245,0.945
-1.23,0.945
-1.215,0.945
-1.2,0.945
-1.185,0.945
-1.17,0.945
-1.155,0.945
-1.14,0.945
-1.125,0.945
-1.11,0.945
-1.095,0.945
-1.08,0.945
-1.065,0.945
-1.05,0.945
-1.035,0.945
-1.02,0.945
-1.005,0.945
-0.99,0.945
-0.975,0.945
-0.96,0.945
-0.945,0.945
-0.93,0.945
-0.915,0.945
-0.9,0.945
-0.885,0.945
-0.87,0.945
-0.855,0.945
-0.84,0.945
-0.825,0.945
-0.81,0.945
-0.795,0.945
-0.78,0.945
-0.765,0.945
-0.75,0.945
-0.735,0.945
